"year","AL.sd","member","model"
2014,-1.77896391766256,"LE2-1281.011","FCM"
1964,0.924001030262381,"LE2-1281.012","FCM"
1965,0.895892079247382,"LE2-1281.012","FCM"
1966,0.822446494122911,"LE2-1281.012","FCM"
1967,0.38569807965204,"LE2-1281.012","FCM"
1968,0.308432269570283,"LE2-1281.012","FCM"
1969,-0.185241772241396,"LE2-1281.012","FCM"
1970,-0.309832308847135,"LE2-1281.012","FCM"
1971,-0.266160093647966,"LE2-1281.012","FCM"
1972,1.09851258323248,"LE2-1281.012","FCM"
1973,0.651510320208457,"LE2-1281.012","FCM"
1974,0.634683051785439,"LE2-1281.012","FCM"
1975,-0.0760318588298379,"LE2-1281.012","FCM"
1976,-0.54770360426599,"LE2-1281.012","FCM"
1977,1.64369879861251,"LE2-1281.012","FCM"
1978,1.64679138302018,"LE2-1281.012","FCM"
1979,2.00551099310908,"LE2-1281.012","FCM"
1980,1.86458250528081,"LE2-1281.012","FCM"
1981,1.96126683796092,"LE2-1281.012","FCM"
1982,1.97048452822654,"LE2-1281.012","FCM"
1983,2.25632689470924,"LE2-1281.012","FCM"
1984,2.31158738149543,"LE2-1281.012","FCM"
1985,2.30068294676812,"LE2-1281.012","FCM"
1986,2.12169312224225,"LE2-1281.012","FCM"
1987,1.40252111349797,"LE2-1281.012","FCM"
1988,1.98979117688672,"LE2-1281.012","FCM"
1989,1.98677047914325,"LE2-1281.012","FCM"
1990,1.99332415421486,"LE2-1281.012","FCM"
1991,2.00185199306444,"LE2-1281.012","FCM"
1992,-0.384685522841874,"LE2-1281.012","FCM"
1993,0.409770061399312,"LE2-1281.012","FCM"
1994,0.271997063303419,"LE2-1281.012","FCM"
1995,0.254489718722065,"LE2-1281.012","FCM"
1996,-0.425982962500136,"LE2-1281.012","FCM"
1997,-0.351438739511925,"LE2-1281.012","FCM"
1998,-0.447817788103732,"LE2-1281.012","FCM"
1999,-0.229086852449736,"LE2-1281.012","FCM"
2000,-0.208536340808134,"LE2-1281.012","FCM"
2001,-0.379628402709347,"LE2-1281.012","FCM"
2002,-0.848289718283737,"LE2-1281.012","FCM"
2003,-1.84243921078581,"LE2-1281.012","FCM"
2004,-1.85410733934008,"LE2-1281.012","FCM"
2005,-1.7461636909516,"LE2-1281.012","FCM"
2006,-1.72424235425439,"LE2-1281.012","FCM"
2007,-2.00531416273159,"LE2-1281.012","FCM"
2008,-2.91926065272341,"LE2-1281.012","FCM"
2009,-2.88443367614392,"LE2-1281.012","FCM"
2010,-0.073626837593008,"LE2-1281.012","FCM"
2011,0.0054425297559799,"LE2-1281.012","FCM"
2012,-0.168677927076875,"LE2-1281.012","FCM"
2013,-0.00874811040334347,"LE2-1281.012","FCM"
2014,0.971135589547369,"LE2-1281.012","FCM"
1964,0.00606241986710805,"LE2-1281.013","FCM"
1965,0.00720083740213204,"LE2-1281.013","FCM"
1966,0.277761225726543,"LE2-1281.013","FCM"
1967,-0.145971792564898,"LE2-1281.013","FCM"
1968,-0.0832085545574107,"LE2-1281.013","FCM"
1969,-0.281849613817714,"LE2-1281.013","FCM"
1970,-0.44339332203395,"LE2-1281.013","FCM"
1971,-1.12752488206424,"LE2-1281.013","FCM"
1972,-0.966312880152099,"LE2-1281.013","FCM"
1973,-1.27622538498812,"LE2-1281.013","FCM"
1974,-1.47500577072882,"LE2-1281.013","FCM"
1975,-1.56788581360297,"LE2-1281.013","FCM"
1976,-0.318564302928508,"LE2-1281.013","FCM"
1977,-0.125571300493972,"LE2-1281.013","FCM"
1978,-0.342705912811391,"LE2-1281.013","FCM"
1979,-0.385685316690027,"LE2-1281.013","FCM"
1980,-0.196791293908585,"LE2-1281.013","FCM"
1981,-0.273119024225081,"LE2-1281.013","FCM"
1982,-0.241373535190187,"LE2-1281.013","FCM"
1983,-0.583257895484732,"LE2-1281.013","FCM"
1984,-0.581792394069844,"LE2-1281.013","FCM"
1985,0.0391360239752777,"LE2-1281.013","FCM"
1986,-0.325914030732702,"LE2-1281.013","FCM"
1987,-0.645598119186045,"LE2-1281.013","FCM"
1988,-0.388974777374577,"LE2-1281.013","FCM"
1989,-0.262218390179242,"LE2-1281.013","FCM"
1990,-0.243507275447535,"LE2-1281.013","FCM"
1991,-1.78254150612265,"LE2-1281.013","FCM"
1992,-1.1951996966122,"LE2-1281.013","FCM"
1993,-0.53569519216415,"LE2-1281.013","FCM"
1994,-0.351008629765593,"LE2-1281.013","FCM"
1995,-0.0895811303865756,"LE2-1281.013","FCM"
1996,-0.66318352065534,"LE2-1281.013","FCM"
1997,-0.723679125515678,"LE2-1281.013","FCM"
1998,0.324567013890979,"LE2-1281.013","FCM"
1999,0.626771371011407,"LE2-1281.013","FCM"
2000,-0.0667374623478597,"LE2-1281.013","FCM"
2001,0.81233680781084,"LE2-1281.013","FCM"
2002,1.0156845698045,"LE2-1281.013","FCM"
2003,1.31060513629532,"LE2-1281.013","FCM"
2004,2.54840553204363,"LE2-1281.013","FCM"
2005,2.46323490363647,"LE2-1281.013","FCM"
2006,3.15421108156312,"LE2-1281.013","FCM"
2007,2.67047473174325,"LE2-1281.013","FCM"
2008,2.2707823090499,"LE2-1281.013","FCM"
2009,2.29369868461317,"LE2-1281.013","FCM"
2010,1.89981908370966,"LE2-1281.013","FCM"
2011,1.35296030221812,"LE2-1281.013","FCM"
2012,1.37797023633071,"LE2-1281.013","FCM"
2013,0.829722181563507,"LE2-1281.013","FCM"
2014,0.686425418868651,"LE2-1281.013","FCM"
1964,-1.25033669971654,"LE2-1281.014","FCM"
1965,-1.76395910577783,"LE2-1281.014","FCM"
1966,-0.878872305184733,"LE2-1281.014","FCM"
1967,-1.07092723624806,"LE2-1281.014","FCM"
1968,-1.18291533971062,"LE2-1281.014","FCM"
1969,-1.16952854654006,"LE2-1281.014","FCM"
1970,-1.21539254300471,"LE2-1281.014","FCM"
1971,-0.451124994361223,"LE2-1281.014","FCM"
1972,-0.190686822465777,"LE2-1281.014","FCM"
1973,-0.37183285072896,"LE2-1281.014","FCM"
1974,0.213268533438972,"LE2-1281.014","FCM"
1975,0.574561170218053,"LE2-1281.014","FCM"
1976,0.508240038705358,"LE2-1281.014","FCM"
1977,0.549766209747389,"LE2-1281.014","FCM"
1978,0.567226846528388,"LE2-1281.014","FCM"
1979,0.70665083237435,"LE2-1281.014","FCM"
1980,0.472059625571037,"LE2-1281.014","FCM"
1981,-0.308772297324385,"LE2-1281.014","FCM"
1982,-0.467811907859614,"LE2-1281.014","FCM"
1983,0.0797695993476508,"LE2-1281.014","FCM"
1984,-0.0191705253721083,"LE2-1281.014","FCM"
1985,0.236714516158678,"LE2-1281.014","FCM"
1986,0.410408611765568,"LE2-1281.014","FCM"
1987,-0.103119828318454,"LE2-1281.014","FCM"
1988,0.444744644987489,"LE2-1281.014","FCM"
1989,-0.396004416654014,"LE2-1281.014","FCM"
1990,-0.741659484234556,"LE2-1281.014","FCM"
1991,-0.587046870055532,"LE2-1281.014","FCM"
1992,-0.00232970802468207,"LE2-1281.014","FCM"
1993,0.00708351959667022,"LE2-1281.014","FCM"
1994,0.213477184113257,"LE2-1281.014","FCM"
1995,0.989913390466683,"LE2-1281.014","FCM"
1996,0.980468566296539,"LE2-1281.014","FCM"
1997,0.980948898749958,"LE2-1281.014","FCM"
1998,0.613053551865723,"LE2-1281.014","FCM"
1999,0.63394320914946,"LE2-1281.014","FCM"
2000,0.373527440474374,"LE2-1281.014","FCM"
2001,-0.182261240454146,"LE2-1281.014","FCM"
2002,-0.0972111748226935,"LE2-1281.014","FCM"
2003,0.165293337047494,"LE2-1281.014","FCM"
2004,0.333440644670172,"LE2-1281.014","FCM"
2005,0.349310770851014,"LE2-1281.014","FCM"
2006,1.06551931483891,"LE2-1281.014","FCM"
2007,0.694443062569603,"LE2-1281.014","FCM"
2008,0.649939936140784,"LE2-1281.014","FCM"
2009,0.372304031691504,"LE2-1281.014","FCM"
2010,-0.331066855669891,"LE2-1281.014","FCM"
2011,-0.268793155315093,"LE2-1281.014","FCM"
2012,-0.0592382880775663,"LE2-1281.014","FCM"
2013,0.237678927683748,"LE2-1281.014","FCM"
2014,0.774967659240033,"LE2-1281.014","FCM"
1964,-0.405242038392952,"LE2-1281.015","FCM"
1965,-0.227220858977431,"LE2-1281.015","FCM"
1966,-0.168836608195747,"LE2-1281.015","FCM"
1967,-0.173276398055985,"LE2-1281.015","FCM"
1968,0.0481721091726186,"LE2-1281.015","FCM"
1969,0.836138332727344,"LE2-1281.015","FCM"
1970,0.983678938514054,"LE2-1281.015","FCM"
1971,1.05907385256265,"LE2-1281.015","FCM"
1972,1.23536109698002,"LE2-1281.015","FCM"
1973,1.35456747697095,"LE2-1281.015","FCM"
1974,1.30410010350004,"LE2-1281.015","FCM"
1975,1.175124487135,"LE2-1281.015","FCM"
1976,-0.123235076368142,"LE2-1281.015","FCM"
1977,-0.118659966838398,"LE2-1281.015","FCM"
1978,0.425677732984158,"LE2-1281.015","FCM"
1979,0.397839304981713,"LE2-1281.015","FCM"
1980,0.175602095561836,"LE2-1281.015","FCM"
1981,0.202907769419184,"LE2-1281.015","FCM"
1982,0.307838841570981,"LE2-1281.015","FCM"
1983,0.686478692690482,"LE2-1281.015","FCM"
1984,0.0420997309892174,"LE2-1281.015","FCM"
1985,0.254506649131538,"LE2-1281.015","FCM"
1986,0.311761833801652,"LE2-1281.015","FCM"
1987,0.391773951029662,"LE2-1281.015","FCM"
1988,0.923809648694132,"LE2-1281.015","FCM"
1989,0.942292287844315,"LE2-1281.015","FCM"
1990,0.936628993097456,"LE2-1281.015","FCM"
1991,1.37302254813764,"LE2-1281.015","FCM"
1992,1.40072193081214,"LE2-1281.015","FCM"
1993,0.932466929346305,"LE2-1281.015","FCM"
1994,0.994888491592361,"LE2-1281.015","FCM"
1995,0.929940484400847,"LE2-1281.015","FCM"
1996,1.20161451654559,"LE2-1281.015","FCM"
1997,1.16215401955146,"LE2-1281.015","FCM"
1998,0.187146532690959,"LE2-1281.015","FCM"
1999,-0.207853008140412,"LE2-1281.015","FCM"
2000,-0.608778133508476,"LE2-1281.015","FCM"
2001,-1.10054746164457,"LE2-1281.015","FCM"
2002,-0.323156658539532,"LE2-1281.015","FCM"
2003,-0.958939178852298,"LE2-1281.015","FCM"
2004,-0.823798400674645,"LE2-1281.015","FCM"
2005,-0.651090482188225,"LE2-1281.015","FCM"
2006,-1.57376944436298,"LE2-1281.015","FCM"
2007,-1.77649119786117,"LE2-1281.015","FCM"
2008,-0.915827180524344,"LE2-1281.015","FCM"
2009,-0.279385819015079,"LE2-1281.015","FCM"
2010,0.267089141846141,"LE2-1281.015","FCM"
2011,0.138996323438794,"LE2-1281.015","FCM"
2012,0.427944120635749,"LE2-1281.015","FCM"
2013,0.483325414713921,"LE2-1281.015","FCM"
2014,0.608955871693341,"LE2-1281.015","FCM"
1964,-0.733981337242865,"LE2-1281.016","FCM"
1965,-1.62487127949777,"LE2-1281.016","FCM"
1966,-1.65742480065736,"LE2-1281.016","FCM"
1967,-1.9693110771064,"LE2-1281.016","FCM"
1968,-2.18301814296826,"LE2-1281.016","FCM"
1969,-2.3346552630588,"LE2-1281.016","FCM"
1970,-2.48444001277221,"LE2-1281.016","FCM"
1971,-1.20281953607295,"LE2-1281.016","FCM"
1972,-1.28993354845954,"LE2-1281.016","FCM"
1973,-1.20683372958772,"LE2-1281.016","FCM"
1974,-1.3445891501321,"LE2-1281.016","FCM"
1975,-1.42048643674707,"LE2-1281.016","FCM"
1976,-0.631223643122574,"LE2-1281.016","FCM"
1977,-0.806195273980771,"LE2-1281.016","FCM"
1978,-0.543365360986444,"LE2-1281.016","FCM"
1979,-0.406012674436212,"LE2-1281.016","FCM"
1980,-0.138595368249923,"LE2-1281.016","FCM"
1981,-0.213131655887017,"LE2-1281.016","FCM"
1982,0.169359465091706,"LE2-1281.016","FCM"
1983,0.6118203921572,"LE2-1281.016","FCM"
1984,0.552716682792137,"LE2-1281.016","FCM"
1985,0.869177329778303,"LE2-1281.016","FCM"
1986,1.7242451760665,"LE2-1281.016","FCM"
1987,1.62786476179593,"LE2-1281.016","FCM"
1988,1.55268063019936,"LE2-1281.016","FCM"
1989,1.55501040781561,"LE2-1281.016","FCM"
1990,1.74201465955313,"LE2-1281.016","FCM"
1991,1.17314506475359,"LE2-1281.016","FCM"
1992,1.33310425098951,"LE2-1281.016","FCM"
1993,1.69215759619576,"LE2-1281.016","FCM"
1994,1.1540392900066,"LE2-1281.016","FCM"
1995,0.523261869994787,"LE2-1281.016","FCM"
1996,0.522962217512245,"LE2-1281.016","FCM"
1997,0.529582777694222,"LE2-1281.016","FCM"
1998,0.382056628117769,"LE2-1281.016","FCM"
1999,0.340199683944783,"LE2-1281.016","FCM"
2000,0.259944860819702,"LE2-1281.016","FCM"
2001,0.522727630896739,"LE2-1281.016","FCM"
2002,0.87796154267349,"LE2-1281.016","FCM"
2003,0.973185635152798,"LE2-1281.016","FCM"
2004,1.9978895393666,"LE2-1281.016","FCM"
2005,1.54945325997903,"LE2-1281.016","FCM"
2006,1.4189243680171,"LE2-1281.016","FCM"
2007,1.07712774550846,"LE2-1281.016","FCM"
2008,0.847048068187079,"LE2-1281.016","FCM"
2009,1.56245073473197,"LE2-1281.016","FCM"
2010,1.57750440652168,"LE2-1281.016","FCM"
2011,1.65415206183268,"LE2-1281.016","FCM"
2012,1.63642297766971,"LE2-1281.016","FCM"
2013,1.66233755650351,"LE2-1281.016","FCM"
2014,1.57867046640258,"LE2-1281.016","FCM"
1964,-0.0578165434990028,"LE2-1281.017","FCM"
1965,-0.117932793214895,"LE2-1281.017","FCM"
1966,-0.572200756292364,"LE2-1281.017","FCM"
1967,-0.870101159644808,"LE2-1281.017","FCM"
1968,-0.892394752960807,"LE2-1281.017","FCM"
1969,-1.18890834213378,"LE2-1281.017","FCM"
1970,-0.995386121330273,"LE2-1281.017","FCM"
1971,-1.00207169962639,"LE2-1281.017","FCM"
1972,-1.40008036995156,"LE2-1281.017","FCM"
1973,-1.29987895588867,"LE2-1281.017","FCM"
1974,-1.48915678510173,"LE2-1281.017","FCM"
1975,-1.19916482820838,"LE2-1281.017","FCM"
1976,-1.68483816369282,"LE2-1281.017","FCM"
1977,-1.38950319630154,"LE2-1281.017","FCM"
1978,-1.40917190785866,"LE2-1281.017","FCM"
1979,-1.41207214035361,"LE2-1281.017","FCM"
1980,-1.40468803279881,"LE2-1281.017","FCM"
1981,-1.38943722516069,"LE2-1281.017","FCM"
1982,-1.37895082835443,"LE2-1281.017","FCM"
1983,-0.713993977182234,"LE2-1281.017","FCM"
1984,-0.236435141178076,"LE2-1281.017","FCM"
1985,-0.461525170972132,"LE2-1281.017","FCM"
1986,-0.441498962437285,"LE2-1281.017","FCM"
1987,-0.289964396223799,"LE2-1281.017","FCM"
1988,-0.257951650591484,"LE2-1281.017","FCM"
1989,-0.254418021936846,"LE2-1281.017","FCM"
1990,0.236688237196623,"LE2-1281.017","FCM"
1991,0.297004429779591,"LE2-1281.017","FCM"
1992,0.717871007992002,"LE2-1281.017","FCM"
1993,0.765068633775243,"LE2-1281.017","FCM"
1994,0.845846692719179,"LE2-1281.017","FCM"
1995,0.972283024693472,"LE2-1281.017","FCM"
1996,0.963528373218072,"LE2-1281.017","FCM"
1997,1.28385373833919,"LE2-1281.017","FCM"
1998,0.783614595090883,"LE2-1281.017","FCM"
1999,0.64616823473335,"LE2-1281.017","FCM"
2000,0.737856664782477,"LE2-1281.017","FCM"
2001,0.950293468091774,"LE2-1281.017","FCM"
2002,0.751316234790773,"LE2-1281.017","FCM"
2003,0.90961355090472,"LE2-1281.017","FCM"
2004,0.892473814450185,"LE2-1281.017","FCM"
2005,1.24988309341091,"LE2-1281.017","FCM"
2006,1.51403276021944,"LE2-1281.017","FCM"
2007,0.705793686749775,"LE2-1281.017","FCM"
2008,0.688214846712987,"LE2-1281.017","FCM"
2009,0.471742738485961,"LE2-1281.017","FCM"
2010,0.502476028382646,"LE2-1281.017","FCM"
2011,0.515623625322575,"LE2-1281.017","FCM"
2012,0.406656362362264,"LE2-1281.017","FCM"
2013,0.834069608519904,"LE2-1281.017","FCM"
2014,0.496176615196472,"LE2-1281.017","FCM"
1964,-0.401225789919743,"LE2-1281.018","FCM"
1965,0.17534972078073,"LE2-1281.018","FCM"
1966,0.0268265845366883,"LE2-1281.018","FCM"
1967,0.694062414082971,"LE2-1281.018","FCM"
1968,0.637043454158638,"LE2-1281.018","FCM"
1969,1.20031395903814,"LE2-1281.018","FCM"
1970,1.51064142398753,"LE2-1281.018","FCM"
1971,1.48065783775332,"LE2-1281.018","FCM"
1972,1.40160567141164,"LE2-1281.018","FCM"
1973,1.25390917212846,"LE2-1281.018","FCM"
1974,1.32952842944148,"LE2-1281.018","FCM"
1975,1.24636153786984,"LE2-1281.018","FCM"
1976,1.30782846930912,"LE2-1281.018","FCM"
1977,1.34493953139553,"LE2-1281.018","FCM"
1978,1.21142652848252,"LE2-1281.018","FCM"
1979,1.63555565121832,"LE2-1281.018","FCM"
1980,1.21700411623077,"LE2-1281.018","FCM"
1981,1.23506083711165,"LE2-1281.018","FCM"
1982,0.869350821353951,"LE2-1281.018","FCM"
1983,0.904903896706349,"LE2-1281.018","FCM"
1984,0.222104495299072,"LE2-1281.018","FCM"
1985,-0.27450111167074,"LE2-1281.018","FCM"
1986,-0.229206302242387,"LE2-1281.018","FCM"
1987,-0.100938918627447,"LE2-1281.018","FCM"
1988,-0.0973729210684241,"LE2-1281.018","FCM"
1989,-0.428188951533245,"LE2-1281.018","FCM"
1990,-0.0804956041518806,"LE2-1281.018","FCM"
1991,-0.056723612703116,"LE2-1281.018","FCM"
1992,0.0259436955171194,"LE2-1281.018","FCM"
1993,-0.209497502963628,"LE2-1281.018","FCM"
1994,-1.32531410810017,"LE2-1281.018","FCM"
1995,-1.8451935665439,"LE2-1281.018","FCM"
1996,-1.79096099039963,"LE2-1281.018","FCM"
1997,-1.77539586676611,"LE2-1281.018","FCM"
1998,-1.9009948557244,"LE2-1281.018","FCM"
1999,-1.92788288126072,"LE2-1281.018","FCM"
2000,-1.38646767111195,"LE2-1281.018","FCM"
2001,-1.21514978642645,"LE2-1281.018","FCM"
2002,-1.37743558176592,"LE2-1281.018","FCM"
2003,-1.17045110088435,"LE2-1281.018","FCM"
2004,-1.15627550461457,"LE2-1281.018","FCM"
2005,-1.08441633589483,"LE2-1281.018","FCM"
2006,-1.35053279967374,"LE2-1281.018","FCM"
2007,-1.67026618169601,"LE2-1281.018","FCM"
2008,-1.60001531136012,"LE2-1281.018","FCM"
2009,-1.44671915457863,"LE2-1281.018","FCM"
2010,-1.53272776487032,"LE2-1281.018","FCM"
2011,-1.16236802345252,"LE2-1281.018","FCM"
2012,-1.03533724746598,"LE2-1281.018","FCM"
2013,-1.05784808794176,"LE2-1281.018","FCM"
2014,-1.0235318928708,"LE2-1281.018","FCM"
1964,0.469574284712393,"LE2-1281.019","FCM"
1965,0.433629464829552,"LE2-1281.019","FCM"
1966,0.388990798933451,"LE2-1281.019","FCM"
1967,0.278101401352049,"LE2-1281.019","FCM"
1968,0.604857645897237,"LE2-1281.019","FCM"
1969,0.734839658691543,"LE2-1281.019","FCM"
1970,0.685714882450869,"LE2-1281.019","FCM"
1971,0.870124075288944,"LE2-1281.019","FCM"
1972,0.776437333361803,"LE2-1281.019","FCM"
1973,0.749783886245196,"LE2-1281.019","FCM"
1974,0.813058657729362,"LE2-1281.019","FCM"
1975,0.782294453764155,"LE2-1281.019","FCM"
1976,-0.23994944242558,"LE2-1281.019","FCM"
1977,-0.637783255510849,"LE2-1281.019","FCM"
1978,-0.365653458219344,"LE2-1281.019","FCM"
1979,-0.0396951624697338,"LE2-1281.019","FCM"
1980,0.0104094994093443,"LE2-1281.019","FCM"
1981,0.0048730817627751,"LE2-1281.019","FCM"
1982,0.00412459949569112,"LE2-1281.019","FCM"
1983,-0.671417565011369,"LE2-1281.019","FCM"
1984,-1.28190329505569,"LE2-1281.019","FCM"
1985,-1.19202769212902,"LE2-1281.019","FCM"
1986,-1.79816076927605,"LE2-1281.019","FCM"
1987,-1.79477672352016,"LE2-1281.019","FCM"
1988,-1.81793013377121,"LE2-1281.019","FCM"
1989,-1.73977174204424,"LE2-1281.019","FCM"
1990,-1.60765961328093,"LE2-1281.019","FCM"
1991,-1.65238805991241,"LE2-1281.019","FCM"
1992,-1.19449323293011,"LE2-1281.019","FCM"
1993,-1.15171187886446,"LE2-1281.019","FCM"
1994,-1.20911528160922,"LE2-1281.019","FCM"
1995,-0.967384321988416,"LE2-1281.019","FCM"
1996,-0.889022550120678,"LE2-1281.019","FCM"
1997,-0.952794878797638,"LE2-1281.019","FCM"
1998,-0.988059850670911,"LE2-1281.019","FCM"
1999,-0.520400248751009,"LE2-1281.019","FCM"
2000,-0.693302510927292,"LE2-1281.019","FCM"
2001,-0.319683028053473,"LE2-1281.019","FCM"
2002,-0.371835983316459,"LE2-1281.019","FCM"
2003,0.0295872904800188,"LE2-1281.019","FCM"
2004,0.0495652426873806,"LE2-1281.019","FCM"
2005,-1.21085237563351,"LE2-1281.019","FCM"
2006,-1.5049339578605,"LE2-1281.019","FCM"
2007,-0.917691407472563,"LE2-1281.019","FCM"
2008,0.163347612683806,"LE2-1281.019","FCM"
2009,1.39947022408321,"LE2-1281.019","FCM"
2010,1.36291139143921,"LE2-1281.019","FCM"
2011,1.6789158093789,"LE2-1281.019","FCM"
2012,1.71274695916903,"LE2-1281.019","FCM"
2013,1.70564328565913,"LE2-1281.019","FCM"
2014,1.18602586036984,"LE2-1281.019","FCM"
1964,-1.11900354126604,"LE2-1281.020","FCM"
1965,-1.94426512122188,"LE2-1281.020","FCM"
1966,-2.29678820419222,"LE2-1281.020","FCM"
1967,-2.27615671733686,"LE2-1281.020","FCM"
1968,-2.79685912871671,"LE2-1281.020","FCM"
1969,-2.40388845676844,"LE2-1281.020","FCM"
1970,-2.05454504920306,"LE2-1281.020","FCM"
1971,-0.77042086579377,"LE2-1281.020","FCM"
1972,-1.29846752001774,"LE2-1281.020","FCM"
1973,-1.2197647043775,"LE2-1281.020","FCM"
1974,-1.65558880847375,"LE2-1281.020","FCM"
1975,-1.15788324693768,"LE2-1281.020","FCM"
1976,-1.31146821782277,"LE2-1281.020","FCM"
1977,-0.625438276190777,"LE2-1281.020","FCM"
1978,-1.16927015581682,"LE2-1281.020","FCM"
1979,-1.06843743091804,"LE2-1281.020","FCM"
1980,-1.0528299662515,"LE2-1281.020","FCM"
1981,-0.736423135970129,"LE2-1281.020","FCM"
1982,-0.743705669951775,"LE2-1281.020","FCM"
1983,-0.0692599187303576,"LE2-1281.020","FCM"
1984,0.0430223377846027,"LE2-1281.020","FCM"
1985,0.295900520187217,"LE2-1281.020","FCM"
1986,-0.882811569187669,"LE2-1281.020","FCM"
1987,-0.0603214284081083,"LE2-1281.020","FCM"
1988,0.165614553892884,"LE2-1281.020","FCM"
1989,0.426480554165358,"LE2-1281.020","FCM"
1990,0.0672568610242915,"LE2-1281.020","FCM"
1991,-0.186368483032524,"LE2-1281.020","FCM"
1992,-1.07206111753369,"LE2-1281.020","FCM"
1993,-0.852782651437102,"LE2-1281.020","FCM"
1994,0.605265861699059,"LE2-1281.020","FCM"
1995,0.740213063030591,"LE2-1281.020","FCM"
1996,1.51312192218042,"LE2-1281.020","FCM"
1997,1.61570682207991,"LE2-1281.020","FCM"
1998,1.10217187202051,"LE2-1281.020","FCM"
1999,1.31919606143695,"LE2-1281.020","FCM"
2000,0.800929016630483,"LE2-1281.020","FCM"
2001,0.269847099236128,"LE2-1281.020","FCM"
2002,-0.0713790581726117,"LE2-1281.020","FCM"
2003,0.0138515040371836,"LE2-1281.020","FCM"
2004,-0.110601287487186,"LE2-1281.020","FCM"
2005,0.384860177418227,"LE2-1281.020","FCM"
2006,0.37763306366353,"LE2-1281.020","FCM"
2007,0.379008981538152,"LE2-1281.020","FCM"
2008,0.201525564646702,"LE2-1281.020","FCM"
2009,-0.605567542950486,"LE2-1281.020","FCM"
2010,-0.736112192637762,"LE2-1281.020","FCM"
2011,-2.82203485676092,"LE2-1281.020","FCM"
2012,-1.59232547303266,"LE2-1281.020","FCM"
2013,-1.41243850071387,"LE2-1281.020","FCM"
2014,-1.7663129007141,"LE2-1281.020","FCM"
1964,-0.582302331470646,"LE2-1301.011","FCM"
1965,-1.05031872144081,"LE2-1301.011","FCM"
1966,-1.26056404039654,"LE2-1301.011","FCM"
1967,-1.34288099671941,"LE2-1301.011","FCM"
1968,-1.30284059173708,"LE2-1301.011","FCM"
1969,-0.260089209059522,"LE2-1301.011","FCM"
1970,-0.391897370435032,"LE2-1301.011","FCM"
1971,-0.371763972008615,"LE2-1301.011","FCM"
1972,-0.393466266290051,"LE2-1301.011","FCM"
1973,-0.32372394563314,"LE2-1301.011","FCM"
1974,1.456336304377,"LE2-1301.011","FCM"
1975,1.32720826015426,"LE2-1301.011","FCM"
1976,1.11821186898092,"LE2-1301.011","FCM"
1977,1.17952640215812,"LE2-1301.011","FCM"
1978,1.13708371097457,"LE2-1301.011","FCM"
1979,1.3175072848496,"LE2-1301.011","FCM"
1980,1.66814943977579,"LE2-1301.011","FCM"
1981,1.96207212426627,"LE2-1301.011","FCM"
1982,2.01624162134928,"LE2-1301.011","FCM"
1983,1.82321648934193,"LE2-1301.011","FCM"
1984,1.57080015012222,"LE2-1301.011","FCM"
1985,2.04197112891148,"LE2-1301.011","FCM"
1986,2.2045001398324,"LE2-1301.011","FCM"
1987,2.44267422048778,"LE2-1301.011","FCM"
1988,2.36135373068622,"LE2-1301.011","FCM"
1989,1.18650542048424,"LE2-1301.011","FCM"
1990,1.31302896240077,"LE2-1301.011","FCM"
1991,1.70316529684199,"LE2-1301.011","FCM"
1992,1.58751007457301,"LE2-1301.011","FCM"
1993,1.75144968805957,"LE2-1301.011","FCM"
1994,1.61578196020555,"LE2-1301.011","FCM"
1995,1.30856774848516,"LE2-1301.011","FCM"
1996,0.979265153585606,"LE2-1301.011","FCM"
1997,0.669398318534747,"LE2-1301.011","FCM"
1998,0.771970708926702,"LE2-1301.011","FCM"
1999,0.695992100279024,"LE2-1301.011","FCM"
2000,0.358206068768003,"LE2-1301.011","FCM"
2001,0.229266175507111,"LE2-1301.011","FCM"
2002,-0.303624256533692,"LE2-1301.011","FCM"
2003,-0.262200331786118,"LE2-1301.011","FCM"
2004,-0.18848872183676,"LE2-1301.011","FCM"
2005,-0.411228875691174,"LE2-1301.011","FCM"
2006,-0.910061399298996,"LE2-1301.011","FCM"
2007,-0.773586619772453,"LE2-1301.011","FCM"
2008,-1.17300976282303,"LE2-1301.011","FCM"
2009,-1.2190968892403,"LE2-1301.011","FCM"
2010,-1.52501929705625,"LE2-1301.011","FCM"
2011,-0.843885365236771,"LE2-1301.011","FCM"
2012,-0.9836446251582,"LE2-1301.011","FCM"
2013,-0.838875914844377,"LE2-1301.011","FCM"
2014,-0.868567193660824,"LE2-1301.011","FCM"
1964,0.516305400481327,"LE2-1301.012","FCM"
1965,0.810201816016093,"LE2-1301.012","FCM"
1966,0.209618326981959,"LE2-1301.012","FCM"
1967,0.621935069296878,"LE2-1301.012","FCM"
1968,0.509663801001307,"LE2-1301.012","FCM"
1969,-0.400513971927178,"LE2-1301.012","FCM"
1970,-0.0727914066341959,"LE2-1301.012","FCM"
1971,-0.216574696058638,"LE2-1301.012","FCM"
1972,0.107677716418209,"LE2-1301.012","FCM"
1973,0.0951704374004622,"LE2-1301.012","FCM"
1974,-0.259197125503117,"LE2-1301.012","FCM"
1975,-0.288721144723178,"LE2-1301.012","FCM"
1976,-0.144212210911512,"LE2-1301.012","FCM"
1977,-0.142088346314156,"LE2-1301.012","FCM"
1978,-0.625337929494458,"LE2-1301.012","FCM"
