"year","GOA.ar1","EBS.ar1","member","model"
1995,0.257619382451558,0.203558997255323,"cesm2.MD.postP.06.SST.185001-201412","MDM"
1996,0.163783960026072,0.066382091580838,"cesm2.MD.postP.06.SST.185001-201412","MDM"
1997,0.219068775177932,0.18129313873485,"cesm2.MD.postP.06.SST.185001-201412","MDM"
1998,0.230457229996462,0.340686622488693,"cesm2.MD.postP.06.SST.185001-201412","MDM"
1999,0.220302769106544,0.463258901901975,"cesm2.MD.postP.06.SST.185001-201412","MDM"
2000,0.179635227811109,0.453434396930239,"cesm2.MD.postP.06.SST.185001-201412","MDM"
2001,0.145356533963513,0.445824384730636,"cesm2.MD.postP.06.SST.185001-201412","MDM"
2002,0.0850119644739484,0.300752604569888,"cesm2.MD.postP.06.SST.185001-201412","MDM"
2003,-0.0596181600308297,0.0685458707873272,"cesm2.MD.postP.06.SST.185001-201412","MDM"
2004,-0.0615534426876879,0.216609611584374,"cesm2.MD.postP.06.SST.185001-201412","MDM"
2005,-0.0551416242017146,0.111484139810476,"cesm2.MD.postP.06.SST.185001-201412","MDM"
2006,-0.00619089673885369,0.144946354780708,"cesm2.MD.postP.06.SST.185001-201412","MDM"
2007,0.113260114990662,0.16571872982076,"cesm2.MD.postP.06.SST.185001-201412","MDM"
2008,0.229729181657242,-0.0691237830871447,"cesm2.MD.postP.06.SST.185001-201412","MDM"
2009,0.394025566616157,0.194945919001021,"cesm2.MD.postP.06.SST.185001-201412","MDM"
2010,0.456319932524013,0.321328939337358,"cesm2.MD.postP.06.SST.185001-201412","MDM"
2011,0.536875274693785,0.389128693665351,"cesm2.MD.postP.06.SST.185001-201412","MDM"
2012,0.618906651386212,0.359915029927632,"cesm2.MD.postP.06.SST.185001-201412","MDM"
2013,0.615315732885708,0.418981130380349,"cesm2.MD.postP.06.SST.185001-201412","MDM"
2014,0.648398390113824,0.357916423001059,"cesm2.MD.postP.06.SST.185001-201412","MDM"
1964,0.381811372338022,0.219479272590474,"cesm2.MD.postP.07.SST.185001-201412","MDM"
1965,0.457298115404251,0.222031608237613,"cesm2.MD.postP.07.SST.185001-201412","MDM"
1966,0.399208838295559,0.161600504136459,"cesm2.MD.postP.07.SST.185001-201412","MDM"
1967,0.408016790123153,0.238509127284907,"cesm2.MD.postP.07.SST.185001-201412","MDM"
1968,0.441203806454318,0.33661554942739,"cesm2.MD.postP.07.SST.185001-201412","MDM"
1969,0.362176833570873,0.265224153860982,"cesm2.MD.postP.07.SST.185001-201412","MDM"
1970,0.266161830349832,0.192796824080389,"cesm2.MD.postP.07.SST.185001-201412","MDM"
1971,0.241049710510121,0.0740854551795861,"cesm2.MD.postP.07.SST.185001-201412","MDM"
1972,0.253128011635527,0.0707280870431683,"cesm2.MD.postP.07.SST.185001-201412","MDM"
1973,0.214244828740124,0.187096762934886,"cesm2.MD.postP.07.SST.185001-201412","MDM"
1974,0.227049134877012,0.26940356171255,"cesm2.MD.postP.07.SST.185001-201412","MDM"
1975,0.0980457495216143,0.144480848108929,"cesm2.MD.postP.07.SST.185001-201412","MDM"
1976,0.0432001280825305,0.131313934937033,"cesm2.MD.postP.07.SST.185001-201412","MDM"
1977,0.077036919901626,0.0985314417622555,"cesm2.MD.postP.07.SST.185001-201412","MDM"
1978,0.103611904431963,0.15208216874202,"cesm2.MD.postP.07.SST.185001-201412","MDM"
1979,0.0341809663683398,0.130509169808755,"cesm2.MD.postP.07.SST.185001-201412","MDM"
1980,-0.00124507706677122,0.335699320641646,"cesm2.MD.postP.07.SST.185001-201412","MDM"
1981,0.159359655644404,0.156789191251367,"cesm2.MD.postP.07.SST.185001-201412","MDM"
1982,0.368399547950095,0.216568718555719,"cesm2.MD.postP.07.SST.185001-201412","MDM"
1983,0.416745142097918,0.24335006092794,"cesm2.MD.postP.07.SST.185001-201412","MDM"
1984,0.477393070382491,0.217308109274331,"cesm2.MD.postP.07.SST.185001-201412","MDM"
1985,0.462333900106735,0.190851542329939,"cesm2.MD.postP.07.SST.185001-201412","MDM"
1986,0.429322502442998,0.155218587048488,"cesm2.MD.postP.07.SST.185001-201412","MDM"
1987,0.500109827389308,0.273388405306832,"cesm2.MD.postP.07.SST.185001-201412","MDM"
1988,0.583581903530487,0.215703642612312,"cesm2.MD.postP.07.SST.185001-201412","MDM"
1989,0.608220939183119,0.371607791098819,"cesm2.MD.postP.07.SST.185001-201412","MDM"
1990,0.643464667176637,0.410813834753471,"cesm2.MD.postP.07.SST.185001-201412","MDM"
1991,0.652945811126511,0.466691472119511,"cesm2.MD.postP.07.SST.185001-201412","MDM"
1992,0.642796895488635,0.555567026375891,"cesm2.MD.postP.07.SST.185001-201412","MDM"
1993,0.652440938273219,0.474681544579249,"cesm2.MD.postP.07.SST.185001-201412","MDM"
1994,0.697700594237032,0.535434278959395,"cesm2.MD.postP.07.SST.185001-201412","MDM"
1995,0.572201544790348,0.470482741676627,"cesm2.MD.postP.07.SST.185001-201412","MDM"
1996,0.340486070420532,0.435822601084019,"cesm2.MD.postP.07.SST.185001-201412","MDM"
1997,0.0153855294289905,0.269648882927575,"cesm2.MD.postP.07.SST.185001-201412","MDM"
1998,-0.316950261082113,0.194873550337763,"cesm2.MD.postP.07.SST.185001-201412","MDM"
1999,-0.49175015141717,0.0493726430375825,"cesm2.MD.postP.07.SST.185001-201412","MDM"
2000,-0.293001394229303,0.163509121100179,"cesm2.MD.postP.07.SST.185001-201412","MDM"
2001,-0.0326518407526958,0.180625571352389,"cesm2.MD.postP.07.SST.185001-201412","MDM"
2002,-0.0464641837610984,0.158219217686238,"cesm2.MD.postP.07.SST.185001-201412","MDM"
2003,-0.0454228064496905,0.191264826555858,"cesm2.MD.postP.07.SST.185001-201412","MDM"
2004,-0.0452594551494063,0.264143909113556,"cesm2.MD.postP.07.SST.185001-201412","MDM"
2005,-0.0232701050488775,0.230739069460485,"cesm2.MD.postP.07.SST.185001-201412","MDM"
2006,-0.0366749371184165,0.170597526687328,"cesm2.MD.postP.07.SST.185001-201412","MDM"
2007,-0.018153937140727,0.22037208672574,"cesm2.MD.postP.07.SST.185001-201412","MDM"
2008,0.0125504474430143,0.301826928566725,"cesm2.MD.postP.07.SST.185001-201412","MDM"
2009,0.0259008156753191,0.329617406630019,"cesm2.MD.postP.07.SST.185001-201412","MDM"
2010,0.0804987252223164,0.189816824867146,"cesm2.MD.postP.07.SST.185001-201412","MDM"
2011,0.156637516120289,0.14366771774064,"cesm2.MD.postP.07.SST.185001-201412","MDM"
2012,0.180982292576941,0.151254182056006,"cesm2.MD.postP.07.SST.185001-201412","MDM"
2013,0.181624879928395,0.0879363742984749,"cesm2.MD.postP.07.SST.185001-201412","MDM"
2014,0.135619437119504,0.0910837929722847,"cesm2.MD.postP.07.SST.185001-201412","MDM"
1964,0.0821960335487237,0.174836910573191,"cesm2.MD.postP.08.SST.185001-201412","MDM"
1965,0.0944165892135117,0.271800505610157,"cesm2.MD.postP.08.SST.185001-201412","MDM"
1966,0.078243097219834,0.137699860380655,"cesm2.MD.postP.08.SST.185001-201412","MDM"
1967,0.0200499865187068,0.0397162070993001,"cesm2.MD.postP.08.SST.185001-201412","MDM"
1968,-0.172866884805877,0.0943829348941879,"cesm2.MD.postP.08.SST.185001-201412","MDM"
1969,0.11609609451461,0.322900075556232,"cesm2.MD.postP.08.SST.185001-201412","MDM"
1970,0.174118401323381,0.329958411963532,"cesm2.MD.postP.08.SST.185001-201412","MDM"
1971,0.22545691288805,0.32359368275772,"cesm2.MD.postP.08.SST.185001-201412","MDM"
1972,0.168107201419897,0.349500880287504,"cesm2.MD.postP.08.SST.185001-201412","MDM"
1973,0.0614791442491544,0.325472037823279,"cesm2.MD.postP.08.SST.185001-201412","MDM"
1974,-0.0170695470410353,0.177165800062248,"cesm2.MD.postP.08.SST.185001-201412","MDM"
1975,-0.000295003470343242,0.264087821523123,"cesm2.MD.postP.08.SST.185001-201412","MDM"
1976,-0.0366587235188721,0.238009797532851,"cesm2.MD.postP.08.SST.185001-201412","MDM"
1977,0.0762327958567697,0.213728264741282,"cesm2.MD.postP.08.SST.185001-201412","MDM"
1978,0.0912003230861804,0.172004042005185,"cesm2.MD.postP.08.SST.185001-201412","MDM"
1979,-0.0264450650242626,0.0721009014192632,"cesm2.MD.postP.08.SST.185001-201412","MDM"
1980,-0.0121547830140752,0.128536174445723,"cesm2.MD.postP.08.SST.185001-201412","MDM"
1981,-0.165341122394398,0.114154541485812,"cesm2.MD.postP.08.SST.185001-201412","MDM"
1982,-0.0330179354404828,0.106166410689499,"cesm2.MD.postP.08.SST.185001-201412","MDM"
1983,-0.234908359573549,-0.191467117805993,"cesm2.MD.postP.08.SST.185001-201412","MDM"
1984,-0.356035625934352,-0.29796159641319,"cesm2.MD.postP.08.SST.185001-201412","MDM"
1985,-0.40353403312699,-0.297713190139704,"cesm2.MD.postP.08.SST.185001-201412","MDM"
1986,-0.202705707665053,-0.318428543083639,"cesm2.MD.postP.08.SST.185001-201412","MDM"
1987,0.0107164803573179,-0.365018323781317,"cesm2.MD.postP.08.SST.185001-201412","MDM"
1988,0.0148282855684287,-0.0989711661679559,"cesm2.MD.postP.08.SST.185001-201412","MDM"
1989,0.0991292391036125,0.145475147208146,"cesm2.MD.postP.08.SST.185001-201412","MDM"
1990,0.256654625929035,0.298635936524827,"cesm2.MD.postP.08.SST.185001-201412","MDM"
1991,0.326748545551252,0.334415569390424,"cesm2.MD.postP.08.SST.185001-201412","MDM"
1992,0.355203939593483,0.443405407382041,"cesm2.MD.postP.08.SST.185001-201412","MDM"
1993,0.514247983553187,0.564908568628962,"cesm2.MD.postP.08.SST.185001-201412","MDM"
1994,0.454708799517419,0.549746693757053,"cesm2.MD.postP.08.SST.185001-201412","MDM"
1995,0.48357184810663,0.469322178248576,"cesm2.MD.postP.08.SST.185001-201412","MDM"
1996,0.48485788895568,0.406897901951533,"cesm2.MD.postP.08.SST.185001-201412","MDM"
1997,0.516237940826193,0.304944568953396,"cesm2.MD.postP.08.SST.185001-201412","MDM"
1998,0.526123052094645,0.275501391287999,"cesm2.MD.postP.08.SST.185001-201412","MDM"
1999,0.499751875086774,0.228340052522068,"cesm2.MD.postP.08.SST.185001-201412","MDM"
2000,0.477303411882066,0.344682560361667,"cesm2.MD.postP.08.SST.185001-201412","MDM"
2001,0.42726682722883,0.365519288257018,"cesm2.MD.postP.08.SST.185001-201412","MDM"
2002,0.456824823269215,0.38553162037269,"cesm2.MD.postP.08.SST.185001-201412","MDM"
2003,0.478065563236225,0.416106144398247,"cesm2.MD.postP.08.SST.185001-201412","MDM"
2004,0.477659177968745,0.442203616073462,"cesm2.MD.postP.08.SST.185001-201412","MDM"
2005,0.404727498520184,0.382394174894965,"cesm2.MD.postP.08.SST.185001-201412","MDM"
2006,0.173143806684366,0.244093737184289,"cesm2.MD.postP.08.SST.185001-201412","MDM"
2007,-0.124851467559181,0.108250454555591,"cesm2.MD.postP.08.SST.185001-201412","MDM"
2008,0.0676560104220563,0.316378886950522,"cesm2.MD.postP.08.SST.185001-201412","MDM"
2009,0.369494251134716,0.388951738932736,"cesm2.MD.postP.08.SST.185001-201412","MDM"
2010,0.603787088255346,0.470945935357672,"cesm2.MD.postP.08.SST.185001-201412","MDM"
2011,0.490988275172097,0.438289891214831,"cesm2.MD.postP.08.SST.185001-201412","MDM"
2012,0.477849471862838,0.493332768757715,"cesm2.MD.postP.08.SST.185001-201412","MDM"
2013,0.43833034329877,0.474733716227512,"cesm2.MD.postP.08.SST.185001-201412","MDM"
2014,0.420005168532421,0.45368871933557,"cesm2.MD.postP.08.SST.185001-201412","MDM"
1964,0.18051517489255,0.57701153993051,"cesm2.MD.postP.09.SST.185001-201412","MDM"
1965,0.348809216647223,0.598064630367927,"cesm2.MD.postP.09.SST.185001-201412","MDM"
1966,0.401169316833979,0.601335047145091,"cesm2.MD.postP.09.SST.185001-201412","MDM"
1967,0.410532673212241,0.562741038535732,"cesm2.MD.postP.09.SST.185001-201412","MDM"
1968,0.531494322718469,0.520034861512494,"cesm2.MD.postP.09.SST.185001-201412","MDM"
1969,0.446031310444302,0.345161397907898,"cesm2.MD.postP.09.SST.185001-201412","MDM"
1970,0.372033527026921,0.22536945350512,"cesm2.MD.postP.09.SST.185001-201412","MDM"
1971,0.196693418360836,0.159596044367102,"cesm2.MD.postP.09.SST.185001-201412","MDM"
1972,0.219306195301698,0.223656143932601,"cesm2.MD.postP.09.SST.185001-201412","MDM"
1973,0.0750480632137323,0.160758983171475,"cesm2.MD.postP.09.SST.185001-201412","MDM"
1974,0.164539356977865,0.167398015380714,"cesm2.MD.postP.09.SST.185001-201412","MDM"
1975,0.156054445230804,0.381129812159164,"cesm2.MD.postP.09.SST.185001-201412","MDM"
1976,0.229842426739153,0.486281094634669,"cesm2.MD.postP.09.SST.185001-201412","MDM"
1977,0.0395020256692321,0.357506695024028,"cesm2.MD.postP.09.SST.185001-201412","MDM"
1978,0.0982155990633455,0.366601595417452,"cesm2.MD.postP.09.SST.185001-201412","MDM"
1979,0.0582854317964871,0.291944421117673,"cesm2.MD.postP.09.SST.185001-201412","MDM"
1980,0.0479395781519518,0.340587440333769,"cesm2.MD.postP.09.SST.185001-201412","MDM"
1981,-0.102928413184299,0.331082662151402,"cesm2.MD.postP.09.SST.185001-201412","MDM"
1982,-0.0899622214866838,0.322658050520249,"cesm2.MD.postP.09.SST.185001-201412","MDM"
1983,-0.0564471950161189,0.286524998216786,"cesm2.MD.postP.09.SST.185001-201412","MDM"
1984,-0.0910640167422108,0.277680757193693,"cesm2.MD.postP.09.SST.185001-201412","MDM"
1985,0.0981035046243334,0.22071562119967,"cesm2.MD.postP.09.SST.185001-201412","MDM"
1986,-0.0349164035195576,0.00470882419994675,"cesm2.MD.postP.09.SST.185001-201412","MDM"
1987,-0.00880503962020331,-0.0136859697997934,"cesm2.MD.postP.09.SST.185001-201412","MDM"
1988,0.0050597539737226,0.0109588473924026,"cesm2.MD.postP.09.SST.185001-201412","MDM"
1989,0.0595090213169398,-0.0567056658115995,"cesm2.MD.postP.09.SST.185001-201412","MDM"
1990,0.0669156411763653,-0.0412479638879768,"cesm2.MD.postP.09.SST.185001-201412","MDM"
1991,0.148524143873847,-0.0320173439929269,"cesm2.MD.postP.09.SST.185001-201412","MDM"
1992,-0.0134043418224337,-0.223937540945873,"cesm2.MD.postP.09.SST.185001-201412","MDM"
1993,-0.0719870968563628,-0.179272188239166,"cesm2.MD.postP.09.SST.185001-201412","MDM"
1994,-0.0920900785573761,-0.257597529591358,"cesm2.MD.postP.09.SST.185001-201412","MDM"
1995,0.0176443059331275,-0.242303554570137,"cesm2.MD.postP.09.SST.185001-201412","MDM"
1996,-0.051880763954729,-0.158102477995165,"cesm2.MD.postP.09.SST.185001-201412","MDM"
1997,-0.223373547332044,-0.222891362660283,"cesm2.MD.postP.09.SST.185001-201412","MDM"
1998,-0.113878742289551,-0.186592228459722,"cesm2.MD.postP.09.SST.185001-201412","MDM"
1999,-0.2064313392072,-0.180814914699423,"cesm2.MD.postP.09.SST.185001-201412","MDM"
2000,-0.0869626598916765,-0.072493203801835,"cesm2.MD.postP.09.SST.185001-201412","MDM"
2001,-0.138845125760711,-0.00315618633516946,"cesm2.MD.postP.09.SST.185001-201412","MDM"
2002,-0.141320183353007,-0.0742488331131289,"cesm2.MD.postP.09.SST.185001-201412","MDM"
2003,-0.153328205821338,-0.185994659670765,"cesm2.MD.postP.09.SST.185001-201412","MDM"
2004,-0.154370157988032,-0.282933273859069,"cesm2.MD.postP.09.SST.185001-201412","MDM"
2005,-0.144774605543092,-0.18910152861646,"cesm2.MD.postP.09.SST.185001-201412","MDM"
2006,-0.194298701429546,-0.208546169876989,"cesm2.MD.postP.09.SST.185001-201412","MDM"
2007,-0.134469669651107,-0.04236840586708,"cesm2.MD.postP.09.SST.185001-201412","MDM"
2008,-0.0663894406401113,0.21369354051676,"cesm2.MD.postP.09.SST.185001-201412","MDM"
2009,-0.0730011652883571,0.371963504379299,"cesm2.MD.postP.09.SST.185001-201412","MDM"
2010,-0.13309695599048,0.395877467252764,"cesm2.MD.postP.09.SST.185001-201412","MDM"
2011,-0.0658294204977006,0.434744197532161,"cesm2.MD.postP.09.SST.185001-201412","MDM"
2012,-0.0472860339440906,0.339781146988793,"cesm2.MD.postP.09.SST.185001-201412","MDM"
2013,-0.0157904298812513,0.358462509465413,"cesm2.MD.postP.09.SST.185001-201412","MDM"
2014,0.0621554045692581,0.351830988033155,"cesm2.MD.postP.09.SST.185001-201412","MDM"
1964,0.0672044145215922,0.0696417544220304,"cesm2.MD.postP.10.SST.185001-201412","MDM"
1965,0.00414951708189571,0.179396460416396,"cesm2.MD.postP.10.SST.185001-201412","MDM"
1966,0.250937667575217,0.35448979941316,"cesm2.MD.postP.10.SST.185001-201412","MDM"
1967,0.296958071056562,0.380138783970131,"cesm2.MD.postP.10.SST.185001-201412","MDM"
1968,0.327389388092538,0.297146923168755,"cesm2.MD.postP.10.SST.185001-201412","MDM"
1969,0.309691704456828,0.352633662431343,"cesm2.MD.postP.10.SST.185001-201412","MDM"
1970,0.361704311936833,0.243436081022735,"cesm2.MD.postP.10.SST.185001-201412","MDM"
1971,0.502450347380289,0.419411937811741,"cesm2.MD.postP.10.SST.185001-201412","MDM"
1972,0.49557153852835,0.474263236317329,"cesm2.MD.postP.10.SST.185001-201412","MDM"
1973,0.445757627338315,0.465666486151824,"cesm2.MD.postP.10.SST.185001-201412","MDM"
1974,0.344459287074569,0.393224065174965,"cesm2.MD.postP.10.SST.185001-201412","MDM"
1975,0.132182274774978,0.217519948869525,"cesm2.MD.postP.10.SST.185001-201412","MDM"
1976,0.353712446035755,0.22763439371331,"cesm2.MD.postP.10.SST.185001-201412","MDM"
1977,0.474187710207292,0.213862441705632,"cesm2.MD.postP.10.SST.185001-201412","MDM"
1978,0.517311213990549,0.215724078215286,"cesm2.MD.postP.10.SST.185001-201412","MDM"
1979,0.591372297322968,0.240209504626558,"cesm2.MD.postP.10.SST.185001-201412","MDM"
1980,0.439411299910526,0.247028950000121,"cesm2.MD.postP.10.SST.185001-201412","MDM"
1981,0.526046599643781,0.171370258179182,"cesm2.MD.postP.10.SST.185001-201412","MDM"
1982,0.461128660634713,0.178406589038108,"cesm2.MD.postP.10.SST.185001-201412","MDM"
1983,0.517240448786505,0.206348977408677,"cesm2.MD.postP.10.SST.185001-201412","MDM"
1984,0.451031894915805,0.399587990512984,"cesm2.MD.postP.10.SST.185001-201412","MDM"
1985,0.260304259489194,0.184335034621068,"cesm2.MD.postP.10.SST.185001-201412","MDM"
1986,0.318643033634262,0.261862613561109,"cesm2.MD.postP.10.SST.185001-201412","MDM"
1987,0.0857553242210025,0.216871909626243,"cesm2.MD.postP.10.SST.185001-201412","MDM"
1988,0.0957873558693702,0.0204490648996772,"cesm2.MD.postP.10.SST.185001-201412","MDM"
1989,0.125692255466356,-0.0552221441987717,"cesm2.MD.postP.10.SST.185001-201412","MDM"
1990,0.090504462526611,-0.0567234027938797,"cesm2.MD.postP.10.SST.185001-201412","MDM"
1991,0.041877921497343,-0.0745519138792736,"cesm2.MD.postP.10.SST.185001-201412","MDM"
1992,-0.0401414870185456,-0.119957872435798,"cesm2.MD.postP.10.SST.185001-201412","MDM"
1993,0.0049085337818156,-0.122816074418023,"cesm2.MD.postP.10.SST.185001-201412","MDM"
1994,0.0435539186450514,-0.18217294178907,"cesm2.MD.postP.10.SST.185001-201412","MDM"
1995,-0.0175859239616636,-0.205674447986973,"cesm2.MD.postP.10.SST.185001-201412","MDM"
1996,-0.0568405316752507,-0.254645381527951,"cesm2.MD.postP.10.SST.185001-201412","MDM"
1997,0.0966335133874005,-0.215073804897938,"cesm2.MD.postP.10.SST.185001-201412","MDM"
1998,0.321474164591851,-0.00338008118142803,"cesm2.MD.postP.10.SST.185001-201412","MDM"
1999,0.463529798758197,0.200773429615519,"cesm2.MD.postP.10.SST.185001-201412","MDM"
2000,0.480724908852435,0.268417832091023,"cesm2.MD.postP.10.SST.185001-201412","MDM"
2001,0.55921644506216,0.300738161815926,"cesm2.MD.postP.10.SST.185001-201412","MDM"
2002,0.644919692510716,0.42443922802365,"cesm2.MD.postP.10.SST.185001-201412","MDM"
2003,0.646650411219875,0.522837214492155,"cesm2.MD.postP.10.SST.185001-201412","MDM"
2004,0.645099741423643,0.522605922626837,"cesm2.MD.postP.10.SST.185001-201412","MDM"
2005,0.639068063277345,0.587807662051364,"cesm2.MD.postP.10.SST.185001-201412","MDM"
2006,0.616933458390561,0.610486678651355,"cesm2.MD.postP.10.SST.185001-201412","MDM"
2007,0.56762795953699,0.602821990925136,"cesm2.MD.postP.10.SST.185001-201412","MDM"
2008,0.440222079035686,0.630791043217273,"cesm2.MD.postP.10.SST.185001-201412","MDM"
2009,0.222794152885012,0.447794761044322,"cesm2.MD.postP.10.SST.185001-201412","MDM"
2010,0.195496234801461,0.228694700616668,"cesm2.MD.postP.10.SST.185001-201412","MDM"
2011,0.289932664683806,0.532172036155759,"cesm2.MD.postP.10.SST.185001-201412","MDM"
2012,0.170885253231815,0.587229879925723,"cesm2.MD.postP.10.SST.185001-201412","MDM"
2013,0.114869163765683,0.618706008310397,"cesm2.MD.postP.10.SST.185001-201412","MDM"
2014,0.222429492039637,0.6052870831867,"cesm2.MD.postP.10.SST.185001-201412","MDM"
1964,0.165881639289891,0.024404812758748,"cesm2.MD.postP.11.SST.185001-201412","MDM"
1965,0.408670332742879,0.250407763676728,"cesm2.MD.postP.11.SST.185001-201412","MDM"
1966,0.526278594325429,0.392752803042165,"cesm2.MD.postP.11.SST.185001-201412","MDM"
1967,0.34665821919949,0.30422280116623,"cesm2.MD.postP.11.SST.185001-201412","MDM"
1968,0.214666113237365,0.246530017968653,"cesm2.MD.postP.11.SST.185001-201412","MDM"
1969,0.151287088339367,0.359058955422171,"cesm2.MD.postP.11.SST.185001-201412","MDM"
1970,0.181528733926163,0.41293510811976,"cesm2.MD.postP.11.SST.185001-201412","MDM"
1971,0.173751944557625,0.434498811557408,"cesm2.MD.postP.11.SST.185001-201412","MDM"
1972,0.163772439013796,0.400595449190228,"cesm2.MD.postP.11.SST.185001-201412","MDM"
1973,0.215152930588541,0.377854005644375,"cesm2.MD.postP.11.SST.185001-201412","MDM"
1974,0.215023345497776,0.378300595016825,"cesm2.MD.postP.11.SST.185001-201412","MDM"
1975,0.216738554791294,0.37958860407975,"cesm2.MD.postP.11.SST.185001-201412","MDM"
1976,0.227176366405231,0.386538193616734,"cesm2.MD.postP.11.SST.185001-201412","MDM"
1977,0.238905562852852,0.256165022396843,"cesm2.MD.postP.11.SST.185001-201412","MDM"
1978,0.350642876525611,0.38261013037835,"cesm2.MD.postP.11.SST.185001-201412","MDM"
1979,0.236855772635843,0.357196713032928,"cesm2.MD.postP.11.SST.185001-201412","MDM"
1980,0.00507669737116531,0.345686719577192,"cesm2.MD.postP.11.SST.185001-201412","MDM"
1981,0.190197630108772,0.474667259385247,"cesm2.MD.postP.11.SST.185001-201412","MDM"
1982,0.20698349013086,0.486103802226947,"cesm2.MD.postP.11.SST.185001-201412","MDM"
1983,0.151143581729455,0.473138858634411,"cesm2.MD.postP.11.SST.185001-201412","MDM"
1984,0.187593122937692,0.494790487620288,"cesm2.MD.postP.11.SST.185001-201412","MDM"
1985,0.224630193814629,0.475233385069867,"cesm2.MD.postP.11.SST.185001-201412","MDM"
1986,0.201635090748337,0.565917836212845,"cesm2.MD.postP.11.SST.185001-201412","MDM"
1987,0.136697662501052,0.504674282560676,"cesm2.MD.postP.11.SST.185001-201412","MDM"
1988,0.142856706962906,0.543150034773099,"cesm2.MD.postP.11.SST.185001-201412","MDM"
1989,0.0892216556339767,0.441611416113659,"cesm2.MD.postP.11.SST.185001-201412","MDM"
1990,-0.0231237542434802,0.0925410398142253,"cesm2.MD.postP.11.SST.185001-201412","MDM"
1991,0.0591228298337001,0.479313653717604,"cesm2.MD.postP.11.SST.185001-201412","MDM"
1992,0.113225755387395,0.675054369676801,"cesm2.MD.postP.11.SST.185001-201412","MDM"
1993,0.240919088965644,0.590342536420191,"cesm2.MD.postP.11.SST.185001-201412","MDM"
1994,0.302753392198832,0.677111416605993,"cesm2.MD.postP.11.SST.185001-201412","MDM"
1995,0.299411735529385,0.523973191250503,"cesm2.MD.postP.11.SST.185001-201412","MDM"
1996,0.455298874955505,0.593042965550608,"cesm2.MD.postP.11.SST.185001-201412","MDM"
1997,0.469455829355839,0.510036139426255,"cesm2.MD.postP.11.SST.185001-201412","MDM"
1998,0.471312669347968,0.486577173447635,"cesm2.MD.postP.11.SST.185001-201412","MDM"
1999,0.466927223143734,0.413568375409265,"cesm2.MD.postP.11.SST.185001-201412","MDM"
2000,0.373507677223161,0.312445431782678,"cesm2.MD.postP.11.SST.185001-201412","MDM"
2001,0.438551519095712,0.238782067215263,"cesm2.MD.postP.11.SST.185001-201412","MDM"
2002,0.350962985869016,0.215458283506685,"cesm2.MD.postP.11.SST.185001-201412","MDM"
2003,0.332644069836767,0.169431772459965,"cesm2.MD.postP.11.SST.185001-201412","MDM"
2004,0.295310252975362,0.207440736589144,"cesm2.MD.postP.11.SST.185001-201412","MDM"
2005,0.21445393842156,0.258411243298449,"cesm2.MD.postP.11.SST.185001-201412","MDM"
2006,0.182910685956385,0.296970466749641,"cesm2.MD.postP.11.SST.185001-201412","MDM"
2007,0.191509591524922,0.332641967865791,"cesm2.MD.postP.11.SST.185001-201412","MDM"
2008,0.202038864078025,0.408658511736531,"cesm2.MD.postP.11.SST.185001-201412","MDM"
2009,0.172138199172189,0.48962673195273,"cesm2.MD.postP.11.SST.185001-201412","MDM"
2010,-0.147610166036686,0.233817250593832,"cesm2.MD.postP.11.SST.185001-201412","MDM"
2011,0.162940185396846,0.409243736992304,"cesm2.MD.postP.11.SST.185001-201412","MDM"
2012,0.237664651765555,0.320927411158505,"cesm2.MD.postP.11.SST.185001-201412","MDM"
2013,0.191838461139743,0.143701758393934,"cesm2.MD.postP.11.SST.185001-201412","MDM"
2014,0.170974589048574,0.0466634996316342,"cesm2.MD.postP.11.SST.185001-201412","MDM"
1964,0.117842771665539,0.138363239059913,"cesm2.MD.postP.12.SST.185001-201412","MDM"
1965,-0.0752671710736405,0.287500267964531,"cesm2.MD.postP.12.SST.185001-201412","MDM"
1966,0.137932302065879,0.315188663286521,"cesm2.MD.postP.12.SST.185001-201412","MDM"
1967,-0.0501046570709759,0.265697181604718,"cesm2.MD.postP.12.SST.185001-201412","MDM"
1968,-0.23237275798113,0.245920513846447,"cesm2.MD.postP.12.SST.185001-201412","MDM"
1969,-0.424331119530739,0.271154217141639,"cesm2.MD.postP.12.SST.185001-201412","MDM"
1970,-0.338636939381973,0.192571072375189,"cesm2.MD.postP.12.SST.185001-201412","MDM"
1971,-0.347011550880281,0.293171555464776,"cesm2.MD.postP.12.SST.185001-201412","MDM"
1972,-0.338885742606667,0.284538527827035,"cesm2.MD.postP.12.SST.185001-201412","MDM"
1973,-0.369739438911106,0.213221979128567,"cesm2.MD.postP.12.SST.185001-201412","MDM"
1974,-0.309203391699389,0.388346432166727,"cesm2.MD.postP.12.SST.185001-201412","MDM"
1975,-0.544919171468454,0.234605070038535,"cesm2.MD.postP.12.SST.185001-201412","MDM"
1976,-0.461228065865002,0.175013930996699,"cesm2.MD.postP.12.SST.185001-201412","MDM"
1977,-0.446872030922442,0.162607061939982,"cesm2.MD.postP.12.SST.185001-201412","MDM"
1978,-0.305441754095483,0.217319985939907,"cesm2.MD.postP.12.SST.185001-201412","MDM"
1979,-0.423009568532263,0.12037663122456,"cesm2.MD.postP.12.SST.185001-201412","MDM"
1980,-0.25198362933725,0.0112918685077697,"cesm2.MD.postP.12.SST.185001-201412","MDM"
