"","month.anom","Year","Month"
"1313",-0.278016850975157,1963,5
"1314",-0.461310914132714,1963,6
"1315",-0.991174993740441,1963,7
"1316",-0.799312512258432,1963,8
"1317",0.211045960298079,1963,9
"1318",0.0328260866867748,1963,10
"1319",-0.574748139018858,1963,11
"1320",-0.293512534038628,1963,12
"1321",-0.188434091705843,1964,1
"1322",-0.448490441880143,1964,2
"1323",-0.77396942832345,1964,3
"1324",-0.501171298103058,1964,4
"1325",0.0663583352373218,1964,5
"1326",-0.0142710602931492,1964,6
"1327",-0.138169417775367,1964,7
"1328",-1.19430272752128,1964,8
"1329",-1.31564823296425,1964,9
"1330",-0.651109243706953,1964,10
"1331",-0.370509220634284,1964,11
"1332",-0.961521097777636,1964,12
"1333",-1.0171656562097,1965,1
"1334",-0.973369985985568,1965,2
"1335",-0.453291802359139,1965,3
"1336",-0.00689884230990422,1965,4
"1337",-0.62504498290111,1965,5
"1338",-1.1607512776491,1965,6
"1339",-1.12089188590554,1965,7
"1340",-0.843657723541865,1965,8
"1341",-0.0297962766824807,1965,9
"1342",-0.493479338299316,1965,10
"1343",-0.545314518861821,1965,11
"1344",-0.421357434787044,1965,12
"1345",0.263666174019544,1966,1
"1346",0.213259187134953,1966,2
"1347",-0.28459566880018,1966,3
"1348",-0.411843249641017,1966,4
"1349",0.236066205383412,1966,5
"1350",-0.0745587621957434,1966,6
"1351",-0.315892575000227,1966,7
"1352",-0.154539503215377,1966,8
"1353",-0.438425029808354,1966,9
"1354",-0.656278550674934,1966,10
