"year","AL.anom","member","model"
1878,291.322953697345,"LE2-1251.012","FCM"
1879,-759.120500993852,"LE2-1251.012","FCM"
1880,244.232171578742,"LE2-1251.012","FCM"
1881,-864.391136147921,"LE2-1251.012","FCM"
1882,268.3429279645,"LE2-1251.012","FCM"
1883,-514.240801703819,"LE2-1251.012","FCM"
1884,-905.371340777736,"LE2-1251.012","FCM"
1885,131.906271401802,"LE2-1251.012","FCM"
1886,97.5821644176881,"LE2-1251.012","FCM"
1887,-467.7009690016,"LE2-1251.012","FCM"
1888,74.5388944402755,"LE2-1251.012","FCM"
1889,-164.064521089544,"LE2-1251.012","FCM"
1890,-731.249047336531,"LE2-1251.012","FCM"
1891,-728.829822650515,"LE2-1251.012","FCM"
1892,1132.96412918252,"LE2-1251.012","FCM"
1893,-673.16008869687,"LE2-1251.012","FCM"
1894,-468.586251715161,"LE2-1251.012","FCM"
1895,334.190597266381,"LE2-1251.012","FCM"
1896,-146.452967402106,"LE2-1251.012","FCM"
1897,-287.847102730738,"LE2-1251.012","FCM"
1898,-893.035813181486,"LE2-1251.012","FCM"
1899,470.170563881053,"LE2-1251.012","FCM"
1900,345.848816463533,"LE2-1251.012","FCM"
1901,169.603684030559,"LE2-1251.012","FCM"
1902,-978.030591549927,"LE2-1251.012","FCM"
1903,-431.530097822791,"LE2-1251.012","FCM"
1904,-810.131371470286,"LE2-1251.012","FCM"
1905,-76.0847689102616,"LE2-1251.012","FCM"
1906,338.999104535305,"LE2-1251.012","FCM"
1907,56.8218837870572,"LE2-1251.012","FCM"
1908,918.340977076138,"LE2-1251.012","FCM"
1909,300.482999610278,"LE2-1251.012","FCM"
1910,-504.057643074248,"LE2-1251.012","FCM"
1911,39.9609306959557,"LE2-1251.012","FCM"
1912,117.490131216037,"LE2-1251.012","FCM"
1913,-290.822815343332,"LE2-1251.012","FCM"
1914,1465.81255222582,"LE2-1251.012","FCM"
1915,-1.23946346120075,"LE2-1251.012","FCM"
1916,988.788347558178,"LE2-1251.012","FCM"
1917,-149.423575493863,"LE2-1251.012","FCM"
1918,-304.055312834032,"LE2-1251.012","FCM"
1919,59.4350383662176,"LE2-1251.012","FCM"
1920,-24.7518400849226,"LE2-1251.012","FCM"
1921,-56.2340220432585,"LE2-1251.012","FCM"
1922,-358.77197364837,"LE2-1251.012","FCM"
1923,-1054.10156415278,"LE2-1251.012","FCM"
1924,217.64809537317,"LE2-1251.012","FCM"
1925,-341.990832045697,"LE2-1251.012","FCM"
1926,-186.159637120228,"LE2-1251.012","FCM"
1927,-373.575342185582,"LE2-1251.012","FCM"
1928,281.76517773152,"LE2-1251.012","FCM"
1929,-110.154495270988,"LE2-1251.012","FCM"
1930,-331.414713730917,"LE2-1251.012","FCM"
1931,48.6610364037238,"LE2-1251.012","FCM"
1932,361.197991834412,"LE2-1251.012","FCM"
1933,-592.350431090672,"LE2-1251.012","FCM"
1934,794.063738408781,"LE2-1251.012","FCM"
1935,-75.7419667944078,"LE2-1251.012","FCM"
1936,-282.279719483544,"LE2-1251.012","FCM"
1937,-188.794376459135,"LE2-1251.012","FCM"
1938,-896.034989739814,"LE2-1251.012","FCM"
1939,740.607895929251,"LE2-1251.012","FCM"
1940,1234.59544015235,"LE2-1251.012","FCM"
1941,-531.801847481051,"LE2-1251.012","FCM"
1942,699.160696950935,"LE2-1251.012","FCM"
1943,702.116550316969,"LE2-1251.012","FCM"
1944,-663.643552891192,"LE2-1251.012","FCM"
1945,394.709868053343,"LE2-1251.012","FCM"
1946,-730.56857487346,"LE2-1251.012","FCM"
1947,61.557736965685,"LE2-1251.012","FCM"
1948,-565.553305129427,"LE2-1251.012","FCM"
1949,-421.888987019917,"LE2-1251.012","FCM"
1950,-308.80289797369,"LE2-1251.012","FCM"
1951,-435.667276059163,"LE2-1251.012","FCM"
1952,-287.963641244687,"LE2-1251.012","FCM"
1953,143.006636605727,"LE2-1251.012","FCM"
1954,-665.154630658041,"LE2-1251.012","FCM"
1955,-1012.49083722973,"LE2-1251.012","FCM"
1956,694.557014241197,"LE2-1251.012","FCM"
1957,-496.527544564792,"LE2-1251.012","FCM"
1958,-173.788851165993,"LE2-1251.012","FCM"
1959,-818.675076961829,"LE2-1251.012","FCM"
1960,765.996240000552,"LE2-1251.012","FCM"
1961,-209.801883245923,"LE2-1251.012","FCM"
1962,-787.186316330876,"LE2-1251.012","FCM"
1963,788.931249921444,"LE2-1251.012","FCM"
1964,1034.40629363546,"LE2-1251.012","FCM"
1965,-308.441705691604,"LE2-1251.012","FCM"
1966,861.989763650212,"LE2-1251.012","FCM"
1967,359.089424519717,"LE2-1251.012","FCM"
1968,90.7347270753864,"LE2-1251.012","FCM"
1969,-834.833718111352,"LE2-1251.012","FCM"
1970,976.868574537071,"LE2-1251.012","FCM"
1971,-102.028017451775,"LE2-1251.012","FCM"
1972,-141.617571494097,"LE2-1251.012","FCM"
1973,831.292245257777,"LE2-1251.012","FCM"
1974,363.786786321225,"LE2-1251.012","FCM"
1975,-27.5881363364834,"LE2-1251.012","FCM"
1976,-569.187108618049,"LE2-1251.012","FCM"
1977,-366.657329056626,"LE2-1251.012","FCM"
1978,-184.025136104193,"LE2-1251.012","FCM"
1979,-317.650986156108,"LE2-1251.012","FCM"
1980,399.212941558958,"LE2-1251.012","FCM"
1981,-615.376888757971,"LE2-1251.012","FCM"
1982,362.752071329656,"LE2-1251.012","FCM"
1983,1175.09877716489,"LE2-1251.012","FCM"
1984,-648.62867671712,"LE2-1251.012","FCM"
1985,-110.615584732164,"LE2-1251.012","FCM"
1986,-568.248852157345,"LE2-1251.012","FCM"
1987,-634.916534034343,"LE2-1251.012","FCM"
1988,-215.161057958618,"LE2-1251.012","FCM"
1989,-174.155577697642,"LE2-1251.012","FCM"
1990,-393.525195178537,"LE2-1251.012","FCM"
1991,564.872747029499,"LE2-1251.012","FCM"
1992,-640.626061797915,"LE2-1251.012","FCM"
1993,976.267548241462,"LE2-1251.012","FCM"
1994,-422.857835826421,"LE2-1251.012","FCM"
1995,-656.464409528589,"LE2-1251.012","FCM"
1996,59.9058146701392,"LE2-1251.012","FCM"
1997,678.310894225037,"LE2-1251.012","FCM"
1998,135.200728818469,"LE2-1251.012","FCM"
1999,485.12592921342,"LE2-1251.012","FCM"
2000,-228.41183462142,"LE2-1251.012","FCM"
2001,476.238584820845,"LE2-1251.012","FCM"
2002,-428.747188143743,"LE2-1251.012","FCM"
2003,162.997268670158,"LE2-1251.012","FCM"
2004,903.700071941882,"LE2-1251.012","FCM"
2005,231.522967125087,"LE2-1251.012","FCM"
2006,746.648502260698,"LE2-1251.012","FCM"
2007,-769.73767333793,"LE2-1251.012","FCM"
2008,-78.36734268152,"LE2-1251.012","FCM"
2009,-142.696927597753,"LE2-1251.012","FCM"
2010,-48.5281274789219,"LE2-1251.012","FCM"
2011,105.265159366865,"LE2-1251.012","FCM"
2012,197.012902079403,"LE2-1251.012","FCM"
2013,1309.66609164966,"LE2-1251.012","FCM"
2014,473.337655036178,"LE2-1251.012","FCM"
1851,515.023251793252,"LE2-1251.013","FCM"
1852,-846.729544601598,"LE2-1251.013","FCM"
1853,-259.44108775913,"LE2-1251.013","FCM"
1854,449.777155730778,"LE2-1251.013","FCM"
1855,-284.109163818593,"LE2-1251.013","FCM"
1856,-164.661781112878,"LE2-1251.013","FCM"
1857,769.23989075062,"LE2-1251.013","FCM"
1858,1505.61835559668,"LE2-1251.013","FCM"
1859,799.752606794809,"LE2-1251.013","FCM"
1860,-926.334514897611,"LE2-1251.013","FCM"
1861,-5.45486223373296,"LE2-1251.013","FCM"
1862,-139.133074494847,"LE2-1251.013","FCM"
1863,-640.442105925253,"LE2-1251.013","FCM"
1864,-42.5672710757867,"LE2-1251.013","FCM"
1865,-798.781415476775,"LE2-1251.013","FCM"
1866,788.42399138701,"LE2-1251.013","FCM"
1867,-4.87392286722548,"LE2-1251.013","FCM"
1868,-113.278184060212,"LE2-1251.013","FCM"
1869,329.981220344933,"LE2-1251.013","FCM"
1870,515.090655470343,"LE2-1251.013","FCM"
1871,-624.050484122491,"LE2-1251.013","FCM"
1872,-850.868618151035,"LE2-1251.013","FCM"
1873,-106.21936941885,"LE2-1251.013","FCM"
1874,617.049875804909,"LE2-1251.013","FCM"
1875,285.501146477482,"LE2-1251.013","FCM"
1876,1004.17432135813,"LE2-1251.013","FCM"
1877,29.903476365159,"LE2-1251.013","FCM"
1878,1.99289777355723,"LE2-1251.013","FCM"
1879,-62.8240808682179,"LE2-1251.013","FCM"
1880,-118.1078976221,"LE2-1251.013","FCM"
1881,-126.484264857977,"LE2-1251.013","FCM"
1882,233.592129998798,"LE2-1251.013","FCM"
1883,-695.189784809216,"LE2-1251.013","FCM"
1884,454.395306261293,"LE2-1251.013","FCM"
1885,118.601429170755,"LE2-1251.013","FCM"
1886,-175.122657431147,"LE2-1251.013","FCM"
1887,-90.638948662339,"LE2-1251.013","FCM"
1888,-688.189615419911,"LE2-1251.013","FCM"
1889,-284.807030161171,"LE2-1251.013","FCM"
1890,39.8141830671938,"LE2-1251.013","FCM"
1891,-893.077979557746,"LE2-1251.013","FCM"
1892,233.533263042364,"LE2-1251.013","FCM"
1893,-847.578719946998,"LE2-1251.013","FCM"
1894,464.180832333545,"LE2-1251.013","FCM"
1895,-461.960821817052,"LE2-1251.013","FCM"
1896,731.035027611649,"LE2-1251.013","FCM"
1897,-481.529149053351,"LE2-1251.013","FCM"
1898,-759.873655571482,"LE2-1251.013","FCM"
1899,578.142069973543,"LE2-1251.013","FCM"
1900,-370.252277701248,"LE2-1251.013","FCM"
1901,486.786116386127,"LE2-1251.013","FCM"
1902,357.98882106968,"LE2-1251.013","FCM"
1903,-390.311005133509,"LE2-1251.013","FCM"
1904,-147.998772904856,"LE2-1251.013","FCM"
1905,460.946443151766,"LE2-1251.013","FCM"
1906,-49.8292274897825,"LE2-1251.013","FCM"
1907,52.1196386651451,"LE2-1251.013","FCM"
1908,1139.97033314464,"LE2-1251.013","FCM"
1909,-738.437554340344,"LE2-1251.013","FCM"
1910,-777.004134098351,"LE2-1251.013","FCM"
1911,53.9852034382151,"LE2-1251.013","FCM"
1912,-781.961093178479,"LE2-1251.013","FCM"
1913,58.7127959154095,"LE2-1251.013","FCM"
1914,480.866906515858,"LE2-1251.013","FCM"
1915,845.315622207423,"LE2-1251.013","FCM"
1916,1013.37502706694,"LE2-1251.013","FCM"
1917,-361.123534075136,"LE2-1251.013","FCM"
1918,903.120497771322,"LE2-1251.013","FCM"
1919,-94.7861978870811,"LE2-1251.013","FCM"
1920,40.8017487331462,"LE2-1251.013","FCM"
1921,97.4921972005436,"LE2-1251.013","FCM"
1922,-6.97496327655385,"LE2-1251.013","FCM"
1923,-10.309293413076,"LE2-1251.013","FCM"
1924,-171.894440570511,"LE2-1251.013","FCM"
1925,431.045053408693,"LE2-1251.013","FCM"
1926,254.024011100481,"LE2-1251.013","FCM"
1927,1084.98279031196,"LE2-1251.013","FCM"
1928,850.598345042741,"LE2-1251.013","FCM"
1929,204.143959448802,"LE2-1251.013","FCM"
1930,-22.3710016168976,"LE2-1251.013","FCM"
1931,782.00562418693,"LE2-1251.013","FCM"
1932,-715.168947677643,"LE2-1251.013","FCM"
1933,-447.691966870797,"LE2-1251.013","FCM"
1934,300.624966192296,"LE2-1251.013","FCM"
1935,-509.836005369067,"LE2-1251.013","FCM"
1936,-755.773507295116,"LE2-1251.013","FCM"
1937,128.080317821337,"LE2-1251.013","FCM"
1938,-609.392892635137,"LE2-1251.013","FCM"
1939,418.436977367847,"LE2-1251.013","FCM"
1940,261.362709687572,"LE2-1251.013","FCM"
1941,875.381112138207,"LE2-1251.013","FCM"
1942,-508.58720824753,"LE2-1251.013","FCM"
1943,628.184889666934,"LE2-1251.013","FCM"
1944,-153.807572648812,"LE2-1251.013","FCM"
1945,536.335021495459,"LE2-1251.013","FCM"
1946,844.936203699526,"LE2-1251.013","FCM"
1947,-261.143154756942,"LE2-1251.013","FCM"
1948,382.950588510776,"LE2-1251.013","FCM"
1949,-70.6667233010241,"LE2-1251.013","FCM"
1950,-287.822645152598,"LE2-1251.013","FCM"
1951,-718.63989977318,"LE2-1251.013","FCM"
1952,726.109233011566,"LE2-1251.013","FCM"
1953,1350.94369858001,"LE2-1251.013","FCM"
1954,-7.7788343949252,"LE2-1251.013","FCM"
1955,-987.890177507732,"LE2-1251.013","FCM"
1956,-609.371048782405,"LE2-1251.013","FCM"
1957,368.64789955897,"LE2-1251.013","FCM"
1958,-928.323195452461,"LE2-1251.013","FCM"
1959,-654.243043124182,"LE2-1251.013","FCM"
1960,-491.455173118173,"LE2-1251.013","FCM"
1961,355.002692647401,"LE2-1251.013","FCM"
1962,-570.330281707261,"LE2-1251.013","FCM"
1963,16.9218401796104,"LE2-1251.013","FCM"
1964,649.724725976568,"LE2-1251.013","FCM"
1965,1588.65360502082,"LE2-1251.013","FCM"
1966,-268.358560030011,"LE2-1251.013","FCM"
1967,-265.664575392358,"LE2-1251.013","FCM"
1968,-357.940469621104,"LE2-1251.013","FCM"
1969,727.881872322256,"LE2-1251.013","FCM"
1970,284.298660224005,"LE2-1251.013","FCM"
1971,-257.930047647235,"LE2-1251.013","FCM"
1972,-428.942831968208,"LE2-1251.013","FCM"
1973,-18.7793143215869,"LE2-1251.013","FCM"
1974,274.159880210177,"LE2-1251.013","FCM"
1975,-513.264802876093,"LE2-1251.013","FCM"
1976,-146.955552103087,"LE2-1251.013","FCM"
1977,-0.0569654061143069,"LE2-1251.013","FCM"
1978,340.746789851702,"LE2-1251.013","FCM"
1979,-617.475902420835,"LE2-1251.013","FCM"
1980,447.939791254585,"LE2-1251.013","FCM"
1981,-569.320683230188,"LE2-1251.013","FCM"
1982,428.535308398498,"LE2-1251.013","FCM"
1983,-238.74861316766,"LE2-1251.013","FCM"
1984,95.5045376164523,"LE2-1251.013","FCM"
1985,-709.133985352389,"LE2-1251.013","FCM"
1986,691.934564204311,"LE2-1251.013","FCM"
1987,977.345199792052,"LE2-1251.013","FCM"
1988,473.276837628284,"LE2-1251.013","FCM"
1989,-597.663601739256,"LE2-1251.013","FCM"
1990,305.196755557518,"LE2-1251.013","FCM"
1991,-234.116877437411,"LE2-1251.013","FCM"
1992,437.105637238312,"LE2-1251.013","FCM"
1993,84.2486343051065,"LE2-1251.013","FCM"
1994,184.742782029734,"LE2-1251.013","FCM"
1995,485.065505547085,"LE2-1251.013","FCM"
1996,8.96842662428834,"LE2-1251.013","FCM"
1997,-114.610322176007,"LE2-1251.013","FCM"
1998,102.947202157386,"LE2-1251.013","FCM"
1999,1212.58056524013,"LE2-1251.013","FCM"
2000,700.80943433833,"LE2-1251.013","FCM"
2001,88.4160080542514,"LE2-1251.013","FCM"
2002,-696.219393672983,"LE2-1251.013","FCM"
2003,322.917085011029,"LE2-1251.013","FCM"
2004,138.689067624141,"LE2-1251.013","FCM"
2005,-797.977036316396,"LE2-1251.013","FCM"
2006,-350.114592292446,"LE2-1251.013","FCM"
2007,-248.283103845515,"LE2-1251.013","FCM"
2008,532.527364099555,"LE2-1251.013","FCM"
2009,-302.871315433156,"LE2-1251.013","FCM"
2010,-684.043367406245,"LE2-1251.013","FCM"
2011,806.913411249135,"LE2-1251.013","FCM"
2012,-1009.33378057726,"LE2-1251.013","FCM"
2013,-228.365886814479,"LE2-1251.013","FCM"
2014,-612.502708824495,"LE2-1251.013","FCM"
1851,478.939620863705,"LE2-1251.014","FCM"
1852,176.77814123645,"LE2-1251.014","FCM"
1853,-535.613174807378,"LE2-1251.014","FCM"
1854,-323.76145551246,"LE2-1251.014","FCM"
1855,13.0575157479893,"LE2-1251.014","FCM"
1856,509.050261188936,"LE2-1251.014","FCM"
1857,-1.99646818411812,"LE2-1251.014","FCM"
1858,-249.72916002194,"LE2-1251.014","FCM"
1859,-546.928273394483,"LE2-1251.014","FCM"
1860,-30.421843290264,"LE2-1251.014","FCM"
1861,96.9829184864616,"LE2-1251.014","FCM"
1862,399.052544354963,"LE2-1251.014","FCM"
1863,-438.045866894955,"LE2-1251.014","FCM"
1864,-210.311987002189,"LE2-1251.014","FCM"
1865,-105.013996982877,"LE2-1251.014","FCM"
1866,425.061086738569,"LE2-1251.014","FCM"
1867,110.266435089318,"LE2-1251.014","FCM"
1868,-20.8110061058021,"LE2-1251.014","FCM"
1869,-451.744362409129,"LE2-1251.014","FCM"
1870,173.775513105452,"LE2-1251.014","FCM"
1871,13.4357981733646,"LE2-1251.014","FCM"
1872,-109.901559950577,"LE2-1251.014","FCM"
1873,-231.816482943501,"LE2-1251.014","FCM"
1874,600.111363235821,"LE2-1251.014","FCM"
1875,200.532699610004,"LE2-1251.014","FCM"
1876,-414.276919117976,"LE2-1251.014","FCM"
1877,587.429519146343,"LE2-1251.014","FCM"
1878,-261.382539706949,"LE2-1251.014","FCM"
1879,107.773359777857,"LE2-1251.014","FCM"
1880,57.3004100094104,"LE2-1251.014","FCM"
1881,315.782596536767,"LE2-1251.014","FCM"
1882,116.551509716256,"LE2-1251.014","FCM"
1883,-336.027457694926,"LE2-1251.014","FCM"
1884,309.607404746927,"LE2-1251.014","FCM"
1885,553.448439107464,"LE2-1251.014","FCM"
1886,828.110275590501,"LE2-1251.014","FCM"
1887,490.556505395852,"LE2-1251.014","FCM"
1888,-228.366879260827,"LE2-1251.014","FCM"
1889,20.8376529639464,"LE2-1251.014","FCM"
1890,318.257136942255,"LE2-1251.014","FCM"
1891,-518.679000703391,"LE2-1251.014","FCM"
1892,556.252940043587,"LE2-1251.014","FCM"
1893,-268.226804959372,"LE2-1251.014","FCM"
1894,-608.505075774029,"LE2-1251.014","FCM"
1895,-61.0236317804573,"LE2-1251.014","FCM"
1896,173.842168646832,"LE2-1251.014","FCM"
1897,-312.742293761667,"LE2-1251.014","FCM"
1898,496.468952113314,"LE2-1251.014","FCM"
1899,1635.57186014813,"LE2-1251.014","FCM"
1900,34.2359839843004,"LE2-1251.014","FCM"
1901,-486.771607439643,"LE2-1251.014","FCM"
1902,753.690360726745,"LE2-1251.014","FCM"
1903,-480.737255690207,"LE2-1251.014","FCM"
1904,-1053.2411124008,"LE2-1251.014","FCM"
1905,247.637769615612,"LE2-1251.014","FCM"
1906,-110.119042286706,"LE2-1251.014","FCM"
1907,-819.88626481861,"LE2-1251.014","FCM"
1908,113.262372158673,"LE2-1251.014","FCM"
1909,-555.030186938445,"LE2-1251.014","FCM"
1910,-46.2042755845303,"LE2-1251.014","FCM"
1911,1039.91981747209,"LE2-1251.014","FCM"
1912,-32.6557289763301,"LE2-1251.014","FCM"
1913,446.896826669601,"LE2-1251.014","FCM"
1914,275.363200578672,"LE2-1251.014","FCM"
1915,870.536611942532,"LE2-1251.014","FCM"
1916,-538.940154760805,"LE2-1251.014","FCM"
1917,1037.46909639169,"LE2-1251.014","FCM"
1918,-1016.41304554609,"LE2-1251.014","FCM"
1919,970.558740562308,"LE2-1251.014","FCM"
1920,-644.720433088435,"LE2-1251.014","FCM"
1921,291.145657014064,"LE2-1251.014","FCM"
1922,-647.159338110079,"LE2-1251.014","FCM"
1923,408.788816975782,"LE2-1251.014","FCM"
1924,851.751795585222,"LE2-1251.014","FCM"
1925,670.014951932111,"LE2-1251.014","FCM"
1926,613.568473852084,"LE2-1251.014","FCM"
1927,127.023593721036,"LE2-1251.014","FCM"
1928,-933.120873235126,"LE2-1251.014","FCM"
1929,270.708182546352,"LE2-1251.014","FCM"
1930,-259.832176277449,"LE2-1251.014","FCM"
1931,169.99134993205,"LE2-1251.014","FCM"
1932,-54.2120356238937,"LE2-1251.014","FCM"
1933,-896.320219889616,"LE2-1251.014","FCM"
1934,414.599333952511,"LE2-1251.014","FCM"
1935,-380.90393258257,"LE2-1251.014","FCM"
1936,-45.6658113985281,"LE2-1251.014","FCM"
1937,-141.929734514185,"LE2-1251.014","FCM"
1938,-113.85940421649,"LE2-1251.014","FCM"
1939,577.958108156972,"LE2-1251.014","FCM"
1940,-36.639092013724,"LE2-1251.014","FCM"
1941,-317.556403276204,"LE2-1251.014","FCM"
1942,-672.95756842348,"LE2-1251.014","FCM"
1943,371.302807987715,"LE2-1251.014","FCM"
1944,921.28417173815,"LE2-1251.014","FCM"
1945,-1006.82584077577,"LE2-1251.014","FCM"
1946,-623.298774436296,"LE2-1251.014","FCM"
1947,243.739719894326,"LE2-1251.014","FCM"
1948,-819.935083399756,"LE2-1251.014","FCM"
1949,1006.33462110904,"LE2-1251.014","FCM"
1950,-130.968993400615,"LE2-1251.014","FCM"
1951,214.456153354392,"LE2-1251.014","FCM"
1952,854.380969513739,"LE2-1251.014","FCM"
1953,-396.382521280277,"LE2-1251.014","FCM"
1954,-525.258890104094,"LE2-1251.014","FCM"
1955,388.481052462868,"LE2-1251.014","FCM"
1956,-715.961726061637,"LE2-1251.014","FCM"
1957,-427.082676518603,"LE2-1251.014","FCM"
1958,629.66772676217,"LE2-1251.014","FCM"
1959,-1312.65879433903,"LE2-1251.014","FCM"
1960,-139.543099557373,"LE2-1251.014","FCM"
1961,-337.842481935616,"LE2-1251.014","FCM"
1962,-191.44190025544,"LE2-1251.014","FCM"
1963,-284.101244493141,"LE2-1251.014","FCM"
1964,8.99969698167482,"LE2-1251.014","FCM"
1965,-111.8264654109,"LE2-1251.014","FCM"
1966,175.686109675954,"LE2-1251.014","FCM"
1967,-735.987383883415,"LE2-1251.014","FCM"
1968,-22.2934372605362,"LE2-1251.014","FCM"
1969,306.342112623726,"LE2-1251.014","FCM"
1970,993.8461688795,"LE2-1251.014","FCM"
1971,4.3727227891861,"LE2-1251.014","FCM"
1972,556.377172716159,"LE2-1251.014","FCM"
1973,129.272596880568,"LE2-1251.014","FCM"
1974,-240.441394714191,"LE2-1251.014","FCM"
1975,-88.6542663523418,"LE2-1251.014","FCM"
1976,351.305438490366,"LE2-1251.014","FCM"
1977,-377.171159027308,"LE2-1251.014","FCM"
1978,-580.204456595683,"LE2-1251.014","FCM"
1979,667.502782133195,"LE2-1251.014","FCM"
1980,-987.659321780438,"LE2-1251.014","FCM"
1981,-46.1518697760158,"LE2-1251.014","FCM"
1982,-174.838434604225,"LE2-1251.014","FCM"
1983,-435.944388927397,"LE2-1251.014","FCM"
1984,1123.60221371174,"LE2-1251.014","FCM"
1985,-167.869081937486,"LE2-1251.014","FCM"
1986,-358.108416416354,"LE2-1251.014","FCM"
1987,-259.929123174084,"LE2-1251.014","FCM"
1988,-37.618947949028,"LE2-1251.014","FCM"
1989,172.023492295785,"LE2-1251.014","FCM"
1990,-872.520775752972,"LE2-1251.014","FCM"
1991,816.455835239195,"LE2-1251.014","FCM"
1992,-1.22158730482,"LE2-1251.014","FCM"
1993,32.2476952499061,"LE2-1251.014","FCM"
1994,-205.416471725853,"LE2-1251.014","FCM"
1995,-312.606221027454,"LE2-1251.014","FCM"
1996,376.618497396797,"LE2-1251.014","FCM"
1997,-389.88903841656,"LE2-1251.014","FCM"
1998,-1226.98789329184,"LE2-1251.014","FCM"
1999,554.858791745996,"LE2-1251.014","FCM"
2000,521.042635824897,"LE2-1251.014","FCM"
2001,-493.148473740913,"LE2-1251.014","FCM"
2002,461.976198838947,"LE2-1251.014","FCM"
2003,-409.054203022078,"LE2-1251.014","FCM"
2004,393.523296726795,"LE2-1251.014","FCM"
2005,1174.90164435346,"LE2-1251.014","FCM"
2006,-97.5519331744463,"LE2-1251.014","FCM"
2007,514.359252303256,"LE2-1251.014","FCM"
2008,-418.926807104286,"LE2-1251.014","FCM"
2009,20.8771162554149,"LE2-1251.014","FCM"
2010,207.65011075489,"LE2-1251.014","FCM"
2011,-680.044296572794,"LE2-1251.014","FCM"
2012,-160.182380221506,"LE2-1251.014","FCM"
2013,293.935212035527,"LE2-1251.014","FCM"
2014,108.3268857309,"LE2-1251.014","FCM"
1851,389.977656512247,"LE2-1251.015","FCM"
1852,-27.9431401504449,"LE2-1251.015","FCM"
1853,404.545785273438,"LE2-1251.015","FCM"
1854,-35.0256816259228,"LE2-1251.015","FCM"
1855,234.91904170576,"LE2-1251.015","FCM"
1856,-81.7922597425031,"LE2-1251.015","FCM"
1857,-364.326858721561,"LE2-1251.015","FCM"
1858,722.454535899342,"LE2-1251.015","FCM"
1859,1087.3931603168,"LE2-1251.015","FCM"
1860,-141.044440953447,"LE2-1251.015","FCM"
1861,-605.218200309964,"LE2-1251.015","FCM"
1862,73.8040651658988,"LE2-1251.015","FCM"
1863,-547.525322278019,"LE2-1251.015","FCM"
1864,579.693543525773,"LE2-1251.015","FCM"
1865,313.960722494249,"LE2-1251.015","FCM"
1866,-93.7731082419037,"LE2-1251.015","FCM"
1867,267.437215092246,"LE2-1251.015","FCM"
1868,848.385691939618,"LE2-1251.015","FCM"
1869,327.282238539751,"LE2-1251.015","FCM"
1870,-625.395834466239,"LE2-1251.015","FCM"
1871,677.82576334926,"LE2-1251.015","FCM"
1872,153.817447011262,"LE2-1251.015","FCM"
1873,-120.249763323371,"LE2-1251.015","FCM"
1874,350.674474581634,"LE2-1251.015","FCM"
1875,-483.165266421216,"LE2-1251.015","FCM"
1876,1.08346941735045,"LE2-1251.015","FCM"
1877,732.012378507185,"LE2-1251.015","FCM"
1878,1159.87655193145,"LE2-1251.015","FCM"
