"lon","lat","mean.e1","mean.e2","diff"
173.25,20.0761108398438,-0.710149926775032,1.31980453398493,2.02995446075996
173.5,20.0761108398438,-1.0919551530646,1.58643010676735,2.67838525983194
173.750015258789,20.0761108398438,-1.71105073160595,1.86675121486187,3.57780194646782
174,20.0761108398438,-2.27292142042683,2.43189736952384,4.70481878995068
174.25,20.0761108398438,-2.67241193685267,2.82134210467339,5.49375404152605
174.5,20.0761108398438,-2.92740848784645,2.86486826406585,5.7922767519123
174.75,20.0761108398438,-2.86490225179328,2.77973822686407,5.64464047865735
174.999984741211,20.0761108398438,-2.95841630150874,3.01116401619381,5.96958031770256
175.25,20.0761108398438,-2.5601950045882,2.99504669186556,5.55524169645376
175.5,20.0761108398438,-2.17415798041556,2.61568712029192,4.78984510070748
175.75,20.0761108398438,-1.91911949350809,2.2566391148501,4.17575860835819
176,20.0761108398438,-1.8409580083357,1.80861493330449,3.64957294164018
176.25,20.0761108398438,-1.98445856533945,1.33606107946899,3.32051964480844
176.499984741211,20.0761108398438,-1.77742837783363,0.690579938578109,2.46800831641174
176.750015258789,20.0761108398438,-1.71055190132724,0.492981086195343,2.20353298752258
177,20.0761108398438,-1.79641085134612,0.521339145965046,2.31774999731117
177.25,20.0761108398438,-1.56584953496026,0.78961050050954,2.3554600354698
177.5,20.0761108398438,-1.61011290699244,1.12363981140984,2.73375271840228
177.75,20.0761108398438,-1.77494200898541,1.28973331881894,3.06467532780435
177.999984741211,20.0761108398438,-2.02051382395956,1.26391382830011,3.28442765225967
178.25,20.0761108398438,-2.4065752522813,1.39828639427821,3.8048616465595
178.500015258789,20.0761108398438,-2.58533773687151,1.56623455749618,4.15157229436768
178.75,20.0761108398438,-1.8885274451226,1.3086990310914,3.197226476214
179,20.0761108398438,-1.54890180541616,1.33884705147809,2.88774885689426
179.25,20.0761108398438,-1.79177091394862,1.42481422391203,3.21658513786064
179.5,20.0761108398438,-1.86585731175211,1.39405127664407,3.25990858839618
179.749984741211,20.0761108398438,-1.7410093261136,1.08387809094662,2.82488741706022
180.000015258789,20.0761108398438,-1.7184265156587,0.720556055174934,2.43898257083363
180.250015258789,20.0761108398438,-1.68305070996284,0.609504092567497,2.29255480253034
