"lon","lat","beta","pval","qval"
195,55,-0.0245784832872093,0.0375420713682612,0.0741540676524332
195.25,55,-0.0260477351002307,0.03205397160582,0.0649967722316825
195.5,55,-0.0275137573482085,0.028245782755225,0.0584663783464441
195.75,55,-0.0282135143787286,0.0269371431951389,0.0561790261670637
196.75,55,-0.0416199396813797,0.00310978944947118,0.0089186604973669
197,55,-0.0408635516546447,0.00369538918972668,0.0103588211254878
197.25,55,-0.0402240237290668,0.00487791911332691,0.0131567852678661
197.5,55,-0.0378952888145787,0.00786953599022052,0.0198466270028267
197.75,55,-0.037009221521672,0.0104980604198217,0.0253966776731576
198,55,-0.0370355750902008,0.0107353301949646,0.0258802718235035
198.25,55,-0.0380809866059557,0.00903209832933721,0.0223125520540088
198.5,55,-0.0361913486822185,0.0151891788082692,0.0347867848209095
198.75,55,-0.0353589848220983,0.0189293001356966,0.0418295667903027
199,55,-0.0378123464706738,0.0123691592679981,0.0292080030316358
199.25,55,-0.0427361062111681,0.00598673198821909,0.015679906108331
199.5,55,-0.0461287944460572,0.00308780274613136,0.00886710741642339
199.75,55,-0.04954496893629,0.00151415937004053,0.00476098183475754
200,55,-0.0529772393343622,0.000649884077613478,0.00226839664208993
200.25,55,-0.0553362345603199,0.000304089372224403,0.00116075182394531
200.5,55,-0.0600908363984664,0.000102610590118706,0.000447156822084233
200.75,55,-0.0630856757900639,4.20339919587784e-05,0.000205985514531259
201,55,-0.0636606313724298,2.58630833364326e-05,0.000135371088239893
201.25,55,-0.062884746426322,1.60303812058567e-05,8.90030754053067e-05
201.5,55,-0.0620546396050452,9.43485390000172e-06,5.61709681923542e-05
201.75,55,-0.0607280723862657,6.59205359153235e-06,4.12638604967519e-05
202,55,-0.0596993003494679,4.8841960661629e-06,3.20203814490717e-05
202.25,55,-0.0598246963969805,3.30277121865971e-06,2.29520667866328e-05
202.5,55,-0.0595515311878956,2.69105911723776e-06,1.93187414676499e-05
202.75,55,-0.0597058090388054,2.33611318199585e-06,1.7164867399229e-05
203,55,-0.0602248466331345,1.8774622516901e-06,1.42596626085507e-05
203.25,55,-0.0601522297973459,2.03651247797029e-06,1.5276546824235e-05
203.5,55,-0.0600759203488606,2.42695192942326e-06,1.7740054252324e-05
203.75,55,-0.0597149647515024,2.9696163145043e-06,2.10025727329379e-05
204,55,-0.0582327391116468,4.48039521636859e-06,2.97625651762533e-05
204.25,55,-0.0575135098702777,6.24457113903393e-06,3.93854022554783e-05
204.5,55,-0.0574584890458515,7.76548054769527e-06,4.75710927385123e-05
204.75,55,-0.0580878444999497,8.60689323942607e-06,5.20005934342335e-05
205,55,-0.0594392401920034,8.3007871662741e-06,5.03968719746972e-05
205.25,55,-0.0603397533354609,8.32431028476988e-06,5.05179792539643e-05
205.5,55,-0.0604324073730169,8.80248049399518e-06,5.29603289409607e-05
205.75,55,-0.060141245565748,1.03047662541566e-05,6.0660724016135e-05
206,55,-0.0588899157343035,1.33920285744623e-05,7.60766303578624e-05
206.25,55,-0.0581264771780943,1.54605744268398e-05,8.63416062544047e-05
206.5,55,-0.0553720234762618,2.68533632769335e-05,0.000139777583220292
206.75,55,-0.0519885181810198,6.43262626169749e-05,0.000298124077631748
207,55,-0.0499970520682144,0.000100244226262582,0.000438142070485632
207.25,55,-0.0481865494660816,0.000154000303635699,0.000637778123282274
207.5,55,-0.0464775252482755,0.000251144831901126,0.000981297136207508
207.75,55,-0.0451979922089735,0.000380121039645108,0.00141117039313277
208,55,-0.0454543471572573,0.000426468376600967,0.00156172763727799
208.25,55,-0.0461050010167992,0.00041977009187284,0.00153975279311961
208.5,55,-0.0471698357643859,0.000357926509960361,0.00133897837544881
208.75,55,-0.0479398345429892,0.000288148893143789,0.0011067825464454
209,55,-0.0487773304060038,0.00020365784884598,0.000815046764629767
209.25,55,-0.048731359696088,0.000156887937718307,0.000648558281859853
209.5,55,-0.0483502635456911,0.000128100749485717,0.000542703427112335
209.75,55,-0.0476558683014838,0.000123389131648594,0.000525009532565756
210,55,-0.0465511180170141,0.000144515271168307,0.000603648309885132
210.25,55,-0.0451798288944235,0.000181801193893726,0.000737993417138371
210.5,55,-0.0439008170119866,0.000221887752054318,0.00087977945695538
210.75,55,-0.0425099541106882,0.000257137452986774,0.00100238340483338
211,55,-0.0416215434124227,0.000284680430529435,0.00109560477322796
211.25,55,-0.0415794412639923,0.00029264968113308,0.00112187406931355
211.5,55,-0.0413729081300684,0.00036990699755889,0.00137817670398523
211.75,55,-0.0415801256134714,0.000425908506353687,0.00156008176763414
212,55,-0.0422762491486847,0.000427285394456005,0.00156439516245321
212.25,55,-0.0434660974176377,0.000386263892594108,0.00143089209569709
212.5,55,-0.0456448777507577,0.000270296355139533,0.00104720782195679
212.75,55,-0.0474594653368116,0.000215758680533227,0.000857837180889693
213,55,-0.0486126426472485,0.00016947593739755,0.000694096719489965
213.25,55,-0.0492155775394664,0.000153228190478713,0.000634915495977023
213.5,55,-0.0495570804666195,0.000161861527435631,0.000666699609215915
213.75,55,-0.0502328275081215,0.000165873364343487,0.000681158845321702
214,55,-0.0507653021271486,0.000159194671240903,0.000657209489594843
214.25,55,-0.051094257007134,0.000160316249175588,0.000661028475470673
214.5,55,-0.0516355522252273,0.000175533030850839,0.000715667395781095
214.75,55,-0.0520958701263511,0.000193595360670991,0.000779190717212624
215,55,-0.0519458620112286,0.000208777054740207,0.000833550621536666
215.25,55,-0.0522759462331009,0.000223614120070858,0.000885779254292907
215.5,55,-0.0528173647627719,0.000223115917542069,0.000883954482062351
215.75,55,-0.0536319565017171,0.000211179656490244,0.000841620927191583
216,55,-0.0546562620925488,0.000192088289304951,0.000774051155533472
216.25,55,-0.0548194288367181,0.000194618410873695,0.000782996044203087
216.5,55,-0.0541201103771391,0.000240162851899677,0.000943869136430019
216.75,55,-0.0523216437242304,0.000355829480930796,0.00133233300821326
217,55,-0.0500991384860557,0.000586713863515377,0.00207072032569204
217.25,55,-0.0472230037854897,0.000970279671586069,0.00322665266927973
217.5,55,-0.0443537893748946,0.00163468712716512,0.00509213293923111
217.75,55,-0.0428589499202487,0.00207461307288819,0.006279217938593
218,55,-0.0417093828832947,0.00249377513294,0.00737411676465662
218.25,55,-0.0418632405145772,0.00213944416205899,0.00644974119186782
218.5,55,-0.0418722258837524,0.00192302043004059,0.00587628858321008
218.75,55,-0.0417858584951604,0.00164810991809346,0.00512919572711789
219,55,-0.0413981798113099,0.00152778517914338,0.00479976629106907
219.25,55,-0.0415331107419303,0.00124765131909281,0.00401723365607895
219.5,55,-0.0409306725449651,0.0012576716947104,0.00404515833875943
219.75,55,-0.0397376570401498,0.00155689181967248,0.00487970707878535
220,55,-0.0392320311762895,0.00165117536252071,0.00513760417603236
220.25,55,-0.0383507501773864,0.00206935839905165,0.00626572984607837
220.5,55,-0.0385076697353544,0.00174595730246996,0.00539544266356698
220.75,55,-0.039164269230776,0.00127263602461165,0.00408817684304532
221,55,-0.0404750284054994,0.000755175678635144,0.00259210932647165
221.25,55,-0.0418100893720971,0.000449625128595671,0.0016351688161037
221.5,55,-0.0455305006341441,0.000122462736942524,0.000521444709922837
221.75,55,-0.0486121300460696,4.04981034762494e-05,0.000199344019898422
222,55,-0.0511229913820733,1.60372361429579e-05,8.9020144675353e-05
222.25,55,-0.0536358536589335,6.20034465189447e-06,3.91484042018078e-05
222.5,55,-0.0551607001412285,2.7520669408675e-06,1.96767215286316e-05
222.75,55,-0.0555258002729148,2.05604942226668e-06,1.54034713319459e-05
223,55,-0.0540125261547053,2.63905201969414e-06,1.90207769279863e-05
223.25,55,-0.052583026127783,3.47095729899415e-06,2.39371691497556e-05
223.5,55,-0.0511961329509833,4.97733537509964e-06,3.25223356671019e-05
223.75,55,-0.0512887740797896,5.88018010922621e-06,3.73943034673874e-05
224,55,-0.0504599895733403,1.07253739144157e-05,6.28069645456626e-05
224.25,55,-0.0528082494042236,5.12003543898955e-06,3.33145816805649e-05
224.5,55,-0.0561208054463349,1.67107883509158e-06,1.29447190313114e-05
224.75,55,-0.0606283797279848,2.12341823442859e-07,2.35550037814126e-06
225,55,-0.0658307851725224,2.32536337276142e-08,3.8451233298658e-07
225.25,55,-0.0704862701049889,4.414511035974e-09,1.03122043512303e-07
225.5,55,-0.0741666372564219,1.5382977519654e-09,4.48844912015019e-08
225.75,55,-0.0759922489670676,2.20387873250977e-09,5.93300280733577e-08
226,55,-0.0767992226153334,4.49719122466184e-09,1.04468393705236e-07
226.25,55,-0.0739979702774466,2.16000818472093e-08,3.6260861247212e-07
226.5,55,-0.0733103689489442,3.99895096748949e-08,5.98994691143888e-07
226.75,55,-0.0728015422075599,4.79690632586454e-09,1.0996706174013e-07
227,55,-0.0723994528620644,5.2296315603073e-10,1.86482167299398e-08
227.25,55,-0.0720598087202028,1.1052060846953e-10,5.72373591076806e-09
227.5,55,-0.0720598087202028,1.1052060846953e-10,5.72373591076806e-09
228,55,-0.0690155850734069,2.0420756727696e-09,5.59550913593656e-08
228.25,55,-0.0689226712572841,1.83237881731272e-09,5.17756958619882e-08
228.5,55,-0.070568731729914,9.24039608726881e-10,2.95893735088245e-08
228.75,55,-0.072613983760699,9.49997407810701e-10,3.02015377532619e-08
135.75,54.75,-0.00619582403350536,0.0533307452211109,0.0994741192020298
136,54.75,-0.00605913839795294,0.0654542140695078,0.117716932681655
136.25,54.75,-0.00518087183976738,0.0784665022103476,0.136749653767028
136.5,54.75,-0.00459488486288186,0.115542658005917,0.18882436926635
136.75,54.75,-0.00430352466633185,0.162376960441152,0.249914122612871
137,54.75,-0.0032963511972203,0.268687027711973,0.377052160148869
137.25,54.75,-0.00212154855071782,0.482951489524397,0.595772020676588
137.5,54.75,-4.86309463588459e-05,0.987108779172686,0.991159018323008
137.75,54.75,0.0019206188565135,0.522311189405255,0.631911735623539
138,54.75,0.00138005072870674,0.664417804706898,0.752022459574358
138.25,54.75,0.000581908928038793,0.868766358054368,0.908674666516919
138.5,54.75,-0.000315765763838525,0.933454203900881,0.954492494008052
138.75,54.75,-0.00165725531925334,0.685239534094153,0.768106772376759
139,54.75,-0.00232526462913894,0.599305490128148,0.698350582848931
139.25,54.75,-0.0025340274116821,0.598826806017963,0.697900177804872
139.5,54.75,-0.00222938611715237,0.65300999470209,0.742716333254261
139.75,54.75,-0.0016693441002487,0.742996167682802,0.814004705943585
140,54.75,-0.00108211573702722,0.83499320167735,0.884131063442276
140.25,54.75,-0.000738087976176275,0.888887120511362,0.923340320973345
140.5,54.75,-0.000399008066705919,0.939933887026708,0.958760347176752
140.75,54.75,-0.000186316561728366,0.971655569486601,0.98082397346969
141,54.75,9.8259465452922e-05,0.984666420907341,0.989527207159953
141.25,54.75,0.00024222163116664,0.961571782417785,0.974058767857811
141.5,54.75,0.000328290595901021,0.947295443131067,0.964098646304987
141.75,54.75,0.000740681711980283,0.880195094910546,0.916996998812491
142,54.75,0.00179635076865285,0.712661239472873,0.79007137575745
142.25,54.75,0.00224075280377198,0.646011470308623,0.737094381654329
142.5,54.75,0.00235876471810099,0.628596075474452,0.722674740764196
142.75,54.75,0.00113706398638256,0.815031479876197,0.868933921012625
143,54.75,-0.000611466284657393,0.902672490968082,0.932792825553114
143.25,54.75,-0.00358373091369938,0.499384312111883,0.611166108932492
143.5,54.75,-0.00500228632265674,0.360462740892749,0.476061248839228
143.75,54.75,-0.0051079401330501,0.347419823810111,0.46262392041219
144,54.75,-0.0058733323003609,0.305055750313468,0.417716100685108
144.25,54.75,-0.00764552908311595,0.25859487509181,0.365598758660772
144.5,54.75,-0.00777698830020027,0.29762877477103,0.409578754964264
144.75,54.75,-0.00774129119271864,0.322590480239022,0.43666254800949
145,54.75,-0.00772096584412531,0.353704871764782,0.469170795958808
145.25,54.75,-0.00755246631386605,0.398913004076388,0.515018086593366
145.5,54.75,-0.00682089154983547,0.455125657456161,0.569582362347475
145.75,54.75,-0.00618578980707809,0.505973452535703,0.617163744294108
146,54.75,-0.00568347804634004,0.5491214676929,0.65560093426786
146.25,54.75,-0.00563716659480715,0.560119359646598,0.665357787771969
146.5,54.75,-0.00582470435843828,0.547950978971644,0.654612838737645
146.75,54.75,-0.0058575864604367,0.544616298448514,0.651754564665603
147,54.75,-0.00662862952403572,0.483829008076131,0.59668781107383
147.25,54.75,-0.0074862768185912,0.427141514316715,0.542460431320367
147.5,54.75,-0.00768850743499787,0.413958921180148,0.529498029771587
147.75,54.75,-0.00751989846570005,0.423835853243329,0.539367754294055
148,54.75,-0.00686833154338118,0.466958435559234,0.580926617360656
148.25,54.75,-0.00575923139312373,0.540789180562499,0.648346806966889
148.5,54.75,-0.00435124253237897,0.64224985365733,0.734066933139965
148.75,54.75,-0.00362381859900607,0.695558849281143,0.77649504738246
149,54.75,-0.00301376644145489,0.741424916922681,0.812886173078041
149.25,54.75,-0.0022303558470983,0.803238230649528,0.860089002765417
149.5,54.75,-0.00193014788047977,0.826111781194414,0.877476476617121
149.75,54.75,1.91001910731461e-06,0.999827170486281,0.999883789047382
150,54.75,0.00158913652261601,0.859375842295149,0.901690449309013
150.25,54.75,0.00249302947823696,0.781259511211063,0.843404913200254
150.5,54.75,0.00338078649365412,0.706473522300271,0.785070395962232
150.75,54.75,0.00314830176708517,0.716749012004383,0.793430025355172
151,54.75,0.00274798621422601,0.744804074621282,0.815350852827414
151.25,54.75,0.00186901859000951,0.819331173055917,0.872149032046502
151.5,54.75,0.000647193250671976,0.936383080602028,0.956476673227591
151.75,54.75,-0.00107250692925646,0.89589069826047,0.928392314831511
152,54.75,-0.00189000564205016,0.818714283422991,0.87172882221452
152.25,54.75,-0.00151853229678276,0.855401536457465,0.898922412010641
152.5,54.75,-0.00113511197798216,0.892711313837652,0.92627143561391
152.75,54.75,-0.000655813257589047,0.938554245935087,0.957776536897442
153,54.75,-0.000536899117426366,0.949282759096379,0.965523801424711
153.25,54.75,-0.000332616404891506,0.967897359903012,0.978295800332224
153.5,54.75,-0.00144494010404181,0.862392405116122,0.904009608497104
153.75,54.75,-0.00305004672112443,0.723383428252018,0.798883831088152
154,54.75,-0.00306334781674084,0.725596627877165,0.800534703896652
154.25,54.75,-0.00244359930231118,0.784652121778974,0.846058206416966
154.5,54.75,0.000346291243091425,0.969921461256115,0.979713044057711
154.75,54.75,0.00325074474996231,0.727297690664728,0.801920364314726
155,54.75,0.00591527176800342,0.52114448629621,0.630824334486519
155.25,54.75,0.00723886449840048,0.43577773457441,0.550892807142868
155.5,54.75,0.00637816124711425,0.487007583204122,0.59980579300865
155.75,54.75,0.00590107877292533,0.52105385428785,0.630736244206143
162,54.75,0.0131494061816262,0.121066904203558,0.19625863119468
162.25,54.75,0.0146892525931768,0.0875870494664098,0.149886120649899
162.5,54.75,0.0193904063782875,0.0238831451292402,0.0508288993552295
162.75,54.75,0.0222306047601076,0.0104845031424703,0.0253690930322705
163,54.75,0.0228914098912718,0.00862107701811876,0.0214471872005603
163.25,54.75,0.0232864895969098,0.00892825785814379,0.0220900190921256
163.5,54.75,0.0227185610821818,0.014536552550934,0.033499561941669
163.75,54.75,0.0205815395926023,0.0319757367884387,0.0648642002910522
164,54.75,0.0178144366309599,0.0725104903004701,0.128147420497167
164.25,54.75,0.0139465748129367,0.167059856212935,0.255800672885112
164.5,54.75,0.00976373408091516,0.346701519904624,0.461972221791652
164.75,54.75,0.00674463389105945,0.520799970936713,0.630482938543802
165,54.75,0.00365344849430184,0.733510270678881,0.806763079138607
165.25,54.75,0.00477727082928615,0.649609086896154,0.740063637363228
165.5,54.75,0.00608640643629955,0.55453734725467,0.660548677302495
165.75,54.75,0.00765935972569476,0.439686657625254,0.554653121444479
166,54.75,0.00879826359990864,0.361713211154402,0.477284416474212
166.25,54.75,0.00928173562104402,0.321564134839935,0.435509231279823
166.5,54.75,0.0126401791950629,0.16252127924718,0.25007630839986
166.75,54.75,0.0172637216400992,0.056729872986002,0.104645468800919
167,54.75,0.0184789991990001,0.043158450926308,0.083316049281398
167.25,54.75,0.0198139610983311,0.0341061247436397,0.0684214657472085
167.5,54.75,0.0219359759022268,0.0220315877198768,0.0474658825342227
167.75,54.75,0.0242758522608853,0.0138277536228661,0.032111263220989
168,54.75,0.0261512790010222,0.00907007397278894,0.0223938354282552
168.25,54.75,0.0277566825346048,0.0068668493597024,0.0176377804803061
168.5,54.75,0.0290017269283322,0.00446627334800845,0.0121766711425441
168.75,54.75,0.0301272487985934,0.0028077821539511,0.00817499510984692
169,54.75,0.0287226095267101,0.00339731245596344,0.00963184086852276
169.25,54.75,0.0279508073619286,0.00392853437034602,0.0109106218958617
169.5,54.75,0.0298945322273802,0.0017976572871544,0.00553583463815277
169.75,54.75,0.0322574574981453,0.000714425976455796,0.00246886616458132
170,54.75,0.0355881482149839,0.000193703975311127,0.000779583455787261
170.25,54.75,0.0382914166770774,6.04929195604176e-05,0.000282844839670896
170.5,54.75,0.0400161747617267,2.2361884679375e-05,0.000119074591719512
170.75,54.75,0.040168436028178,1.7941907541179e-05,9.81884373031365e-05
171,54.75,0.037837088264562,3.39730101043283e-05,0.000171442594211298
171.25,54.75,0.0351698277691038,5.67913505888431e-05,0.000267967470816637
171.5,54.75,0.0322980728967726,0.000103506885892095,0.000450423607430393
171.75,54.75,0.0309560677154225,0.000102395982058654,0.000446414378363472
172,54.75,0.0308051707985346,6.15822427116195e-05,0.00028723470618348
172.25,54.75,0.0313642556517431,3.8053380829085e-05,0.00018902263003773
172.5,54.75,0.0313132083068631,3.95925585568121e-05,0.000195390410538858
172.75,54.75,0.031047451289746,5.58161133059236e-05,0.000263806385918001
173,54.75,0.0312262883123315,7.6951070408501e-05,0.000347959519501761
173.25,54.75,0.0306243692344404,0.000134525887610059,0.000566965497331578
173.5,54.75,0.0298333417429011,0.000260290923668896,0.00101305514313889
173.75,54.75,0.0282606527236369,0.000480136925435085,0.00173354829607638
174,54.75,0.0266628918850765,0.00086654602441366,0.002922968730999
174.25,54.75,0.0254357458051874,0.0011549588728639,0.00375471925901359
174.5,54.75,0.0248374202659317,0.00114750550957006,0.00373495780288573
174.75,54.75,0.0247864057359804,0.00092449305570408,0.00309302782300541
175,54.75,0.0256035925341548,0.000513241105649597,0.00183887967656155
175.25,54.75,0.0266063583894481,0.000287042295867427,0.00110355218134729
175.5,54.75,0.025655774772372,0.000421765897716359,0.00154627065677204
175.75,54.75,0.0232499587870273,0.00119900411906257,0.00387845274157798
176,54.75,0.0201474292625595,0.00491772470467657,0.0132504891153966
176.25,54.75,0.0180586304385163,0.0135644795528477,0.0315902293160082
176.5,54.75,0.0178154828579196,0.0141532234715609,0.0327443653106823
176.75,54.75,0.0173672311291016,0.016700908237742,0.0376508635320768
177,54.75,0.019911227508359,0.0054683438667077,0.0144985103308273
177.25,54.75,0.0217651608979449,0.00219342949499612,0.0065944781889056
177.5,54.75,0.0246098770162979,0.000461398245468448,0.00167210238990883
177.75,54.75,0.0269126666550786,0.000108864851383693,0.00047081015683507
178,54.75,0.0274599437929097,6.46939195498774e-05,0.00029949396926426
178.25,54.75,0.0269913823597806,8.14773320889094e-05,0.000365966728477177
178.5,54.75,0.0262824739696993,9.90407876320946e-05,0.000433767824312181
178.75,54.75,0.0256133163631469,0.000120575896984529,0.000514535141434352
179,54.75,0.025151565471759,0.00012499947082561,0.000530997812202844
179.25,54.75,0.0238711194193464,0.000161965048492018,0.000667075698154642
179.5,54.75,0.0216117215735243,0.000637668744798685,0.00223027777058866
179.75,54.75,0.0187759970992134,0.00254236388270463,0.00749645551088428
180,54.75,0.0159057141038045,0.00946274751980539,0.0232358344271083
180.25,54.75,0.0142769117132056,0.0201408961146126,0.0440712728537073
180.5,54.75,0.0131166670583378,0.0338860279538801,0.0680533636965398
180.75,54.75,0.0141047305180303,0.0233203335286658,0.0498200072722721
181,54.75,0.0150414318366572,0.0178512285459463,0.0398209740261358
181.25,54.75,0.0163444671516178,0.01172233936656,0.0278932210345875
181.5,54.75,0.0161958917380263,0.0152423871064679,0.034882632753455
181.75,54.75,0.0138720034587636,0.0445026311294264,0.0854949100308373
182,54.75,0.0122201572876232,0.0828147821687195,0.143001202972411
182.25,54.75,0.00938197487076285,0.194630548891698,0.289959127166138
182.5,54.75,0.00844488062178072,0.247065034301908,0.35221638358634
182.75,54.75,0.00850105190259773,0.246006975523951,0.351051044240121
183,54.75,0.00944079287588073,0.190050448720336,0.284419382602528
183.25,54.75,0.0120462796797821,0.0909952891321102,0.154837096504607
183.5,54.75,0.0127608160170747,0.0691514271617951,0.12321184519773
183.75,54.75,0.0125676611511499,0.0731256127080991,0.129078519745624
184,54.75,0.0110250299648559,0.116847420790681,0.190590694667353
184.25,54.75,0.00918401393150215,0.195581801851183,0.291179785929176
184.5,54.75,0.00759438259858384,0.283994755211913,0.394358072539749
184.75,54.75,0.00737323988309584,0.297124071102214,0.408988621350158
185,54.75,0.0081893217047983,0.237616079697625,0.34118340284652
185.25,54.75,0.0089205439347922,0.191881904761034,0.286704692605695
185.5,54.75,0.00984491228481513,0.140861002658354,0.222255684740835
185.75,54.75,0.0104355542424107,0.115457567574799,0.188717183198825
186,54.75,0.0107707017296208,0.101366267630163,0.169475589817868
186.25,54.75,0.010438063339636,0.111944164016323,0.183960725494651
186.5,54.75,0.00959308374440057,0.148902591110754,0.232730308789798
186.75,54.75,0.00866242250341084,0.193137348753766,0.288111296109432
187,54.75,0.00726696868770794,0.278546891430504,0.388240433538193
187.25,54.75,0.00552199109620622,0.415120747871659,0.530638225718468
187.5,54.75,0.00372418698350496,0.584880579911925,0.686051576455411
187.75,54.75,0.00226391098966433,0.743009759832055,0.814004705943585
188,54.75,0.00116628080605261,0.867642186733032,0.907838597605124
188.25,54.75,0.000950983241661678,0.891837820359104,0.925631766065251
188.5,54.75,0.000133990363793865,0.984748945844194,0.98958198356119
188.75,54.75,-0.000585532853084933,0.933305652456519,0.954423488129602
189,54.75,-0.00096260034658901,0.890618856707398,0.924665501224454
189.25,54.75,-0.00126060050260007,0.856843416263517,0.89996905694528
189.5,54.75,-0.0021524372941345,0.759034163461868,0.82633151951772
189.75,54.75,-0.0033088300770175,0.641769992074313,0.733665073798055
190,54.75,-0.00438513748069022,0.542647080910863,0.650024415315042
190.25,54.75,-0.00540821627334685,0.460104147220057,0.57433108975323
190.5,54.75,-0.00704577551375809,0.340610084172114,0.455548333792494
190.75,54.75,-0.00920387118877427,0.217066671748625,0.316750804443862
191,54.75,-0.0107792573258257,0.149160132011147,0.233055489267378
191.25,54.75,-0.0121288703682853,0.108447744610139,0.179182033944431
191.5,54.75,-0.0129755354609048,0.0918245809949419,0.156037729167253
191.75,54.75,-0.0142748588970396,0.0714037652104355,0.126566635519907
192,54.75,-0.0151324476767382,0.0659559701236126,0.118465502034936
192.25,54.75,-0.0157808341399211,0.0679433242166432,0.121420674525999
192.5,54.75,-0.0159094175338449,0.0768738008029773,0.13454486481312
192.75,54.75,-0.0157835423959609,0.0883704973305997,0.151054830649798
193,54.75,-0.0152397679159235,0.103777873199601,0.172755248328498
193.25,54.75,-0.0159158543067928,0.0918524020241095,0.156072207097549
193.5,54.75,-0.0169468216167017,0.0739181414238595,0.130233389289705
193.75,54.75,-0.0185447483024372,0.0517924888484477,0.0971332610910197
194,54.75,-0.0202513766861823,0.0353859248116724,0.0705720420298288
194.25,54.75,-0.0218755848394406,0.0264076257741442,0.0552590403662997
194.5,54.75,-0.0243777133143259,0.0185271599004417,0.0410874509580637
194.75,54.75,-0.0254290846796438,0.0189553241217336,0.0418792135851893
195,54.75,-0.0262926150773685,0.0217098716962361,0.0469058062890999
195.25,54.75,-0.0271856519318756,0.0203853143899582,0.0445261002599377
196.75,54.75,-0.0380781774392017,0.00434155135058017,0.0118903263445502
197,54.75,-0.0381545487266208,0.00475917046806659,0.0128713740418923
197.25,54.75,-0.0381626827498502,0.00520864364154399,0.0139189281462351
197.5,54.75,-0.039070408212496,0.00448849078439127,0.0122296917769575
197.75,54.75,-0.0397874996580223,0.00413842960390325,0.0114119009727808
198,54.75,-0.0399686691018223,0.0040932139353452,0.0113048689210144
198.25,54.75,-0.0403942813651415,0.00357005968159954,0.0100533791472271
198.5,54.75,-0.0410399142630187,0.00295227869234678,0.00853240188312646
198.75,54.75,-0.0407743273063556,0.00323509729889547,0.00923305212694341
199,54.75,-0.042628698613635,0.00222638553557457,0.00668161586511121
199.25,54.75,-0.0434426952566811,0.0019243662799394,0.00587963814943424
199.5,54.75,-0.0458006531641876,0.00118106990834388,0.00382815354342532
199.75,54.75,-0.0493057590572207,0.000524612003016603,0.00187581453194436
200,54.75,-0.0528278675596583,0.0002275226505458,0.000900050402338315
200.25,54.75,-0.0556670210595015,0.000110106384472529,0.000475538945899941
200.5,54.75,-0.05754579498676,5.55674196392119e-05,0.000262736447343637
200.75,54.75,-0.0595222379628143,2.81753219764349e-05,0.000145692463539665
201,54.75,-0.0587577343793115,2.58669812444273e-05,0.000135381459221038
201.25,54.75,-0.0578325785345902,2.1862357629139e-05,0.000116828575756288
201.5,54.75,-0.0569570904300271,1.59532738348118e-05,8.86358333262057e-05
201.75,54.75,-0.0557262091852942,1.22313908426202e-05,7.03546493870771e-05
202,54.75,-0.054667006720579,1.22622212445969e-05,7.04918057225202e-05
202.25,54.75,-0.0542003667766549,1.29517742421171e-05,7.39144718422323e-05
202.5,54.75,-0.0539160398131938,1.21843288545602e-05,7.01067842539815e-05
202.75,54.75,-0.0537398119965907,1.2386428126895e-05,7.11190183600639e-05
203,54.75,-0.0531163400959767,1.55542185550817e-05,8.67753908332787e-05
203.25,54.75,-0.052472756158961,2.02832640797097e-05,0.00010927469299807
203.5,54.75,-0.0522612973325877,2.47372132437051e-05,0.000130133805744365
203.75,54.75,-0.0522163642587402,2.78179805986654e-05,0.000144034460858295
204,54.75,-0.0524461636496067,3.03465105760352e-05,0.000155147825656158
204.25,54.75,-0.0527712031897603,3.39558536914258e-05,0.000171368257823985
204.5,54.75,-0.0527903309785525,4.18797798530152e-05,0.000205329514770752
204.75,54.75,-0.0528537456009248,4.70248991472993e-05,0.000227056655896461
205,54.75,-0.0524737510403274,5.50304863960869e-05,0.000260511564067791
205.25,54.75,-0.052388813839231,6.27351820929427e-05,0.000291813216762825
205.5,54.75,-0.0524646963184043,6.83990807869502e-05,0.000314196323760577
205.75,54.75,-0.0525941629297803,7.06678819679194e-05,0.000323060129790863
206,54.75,-0.0532026959681441,5.81658964849388e-05,0.000273362605095413
206.25,54.75,-0.0530239400100169,6.04178757272303e-05,0.000282531361139385
206.5,54.75,-0.0510167225594162,8.96978595651423e-05,0.000397781204073178
206.75,54.75,-0.0503550096573155,9.72466942658081e-05,0.000426809970980844
207,54.75,-0.0492362046337214,0.000112137330324946,0.000483099409291591
207.25,54.75,-0.0475243907539516,0.000167643895468592,0.000687390572086218
207.5,54.75,-0.0464918956684983,0.00022967252745917,0.000907792487674337
207.75,54.75,-0.0463129696895011,0.000272726465313806,0.00105500313125696
208,54.75,-0.0469389638930137,0.000301722323479198,0.00115258841285802
208.25,54.75,-0.0475855282866416,0.000301425370893961,0.00115157859383177
208.5,54.75,-0.0485727181083093,0.000269048490271275,0.00104277325539136
208.75,54.75,-0.0493820143375147,0.000203112632691591,0.000813187280284177
209,54.75,-0.0501441536351656,0.000140920989161553,0.000590815993493508
209.25,54.75,-0.0500141294185032,0.000110221137673461,0.000475918164135287
209.5,54.75,-0.0492706028542716,9.62290978914239e-05,0.000422921886085372
209.75,54.75,-0.0477983826610267,0.000121746794121988,0.000519053264335642
210,54.75,-0.0464532507541343,0.000153718020967241,0.00063672106257335
210.25,54.75,-0.0450552802043495,0.000205504642473482,0.000821972025611615
210.5,54.75,-0.0438402675422011,0.000281946595538498,0.00108644487829149
210.75,54.75,-0.0437786999307848,0.000230530098847659,0.000910570687910907
211,54.75,-0.0430785680501881,0.000241879068773308,0.00094934645061376
